Exchange Date,ACWI.World.Equities,AGGG.World.Debt,AHYG.Asia.Debt,BWX.World.Debt,EDIV.EmergingMarkets.Equities,EEM.EmergingMarkets.Equities,EFA.World.Equities,EFAS.World.Dividend.Equities,EMB.EmergingMarkets.Debt,EPP.Pacific_ex_Japan.Equities,EWC.Canada.Equities,EWG.Europe.Equities,EWJ.Japan.Equities,EWU.Europe.Equities,EWZ.Brazil.Equities,FXI.China.Equities,GHYG.World.Debt,GLD.World.Commodities,GOVT.US.Debt,HYG.US.Debt,IHYG.Europe.Debt,IGOV.World.Debt,INDA.India.Equities,IWM.US.Equities,IEV.Europe.Equities,IEF.US.Debt,JNK.US.Debt,LQD.US.Debt,PSP.World.PrivateEquity,REET.World.Alternative,SAUS.Australia.Equities,SDY.US.Dividend.Equities,SPY.US.Equities,TLT.US.Debt,URTH.World.Equities,VEU.World.Equities,VTI.US.Equities,VWOB.EmergingMarkets.Debt
2019-06-04,71.36,5.061,10.32,28.195,31.49,40.92314468,64.5,15.605,110.05,45.6,27.8,27.46341578,53.64,32.13,42.56,40.39,6.29023043229863,125.15,25.62,85.5,115.671515847032,49.79,36.28,150.16,43.35,108.82,106.72,120.87,58.1,26.5,35.9614041769809,98.36,280.53,130.93,,49.49,143.56,78.12
2019-06-03,70.22,5.052,10.35,28.2,31.69,40.83368432,63.77,15.3765,109.39,45.08,27.4,26.92744742,53.03,31.76,41.96,40.54,6.23496264404206,125.11,25.705,84.65,115.153763150795,49.76,36.38,146.37,42.83,109.22,105.76,120.83,57.15,26.6,35.5894643535527,96.74,274.57,132.44,,49.07,140.41,77.86
2019-05-31,70.09,5.036,10.36,27.99,31.25,40.46590284,63.4,15.3855,109.89,45.16,27.33,26.71901528,52.72,31.69,41.65,40.37,6.23878994568648,123.33,25.65,84.9,114.561697375768,49.36,35.98,145.86,42.53,108.91,106.15,120.83,57.25,26.45,35.6448149551605,95.87,275.27,131.83,,48.72,140.69,78.17
2019-05-30,70.78,5.0225,10.52,27.84,31.04,40.32674228,63.98,15.4232,109.89,45.35,27.44,27.07632752,53.29,31.93,41.36,40.49,6.24346061240183,121.69,25.52,85.52,114.516900953844,49.01,35.71,147.93,42.93,108.19,106.92,120.55,58.05,26.44,35.5364503888975,96.76,279.03,130.2,,49.02,142.61,78.11
2019-05-29,70.47,5.019,10.48,27.835,30.73,40.1080614,63.74,15.3122,109.56,45.54,27.52,26.93737276,53.05,31.82,40.92,40.48,6.24842187657811,120.87,25.45,85.34,114.428801958712,48.89,35.37,148.34,42.68,107.8,106.72,119.86,57.75,26.41,35.5140894859116,96.81,278.27,129.09,87.06,48.81,142.33,77.95
2019-05-28,70.88,5.0215,10.51,27.87,30.26,39.84962036,64.15,15.51,109.62,45.61,27.78,27.26490898,53.3,32.08,40.28,40.13,6.28803502068599,120.83,25.44,85.57,115.059259424592,48.95,35.62,149.59,43.08,107.84,107.02,119.81,57.95,26.66,35.8936727438359,97.37,280.15,128.79,88.7,48.98,143.31,77.91
2019-05-27,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-24,71.49,5.015,10.49,27.9,30.46,39.7104598,64.78,15.4915,109.48,45.76,27.83,27.4931918,53.75,32.4,39.22,39.93,6.31530775684541,121.3,25.37,85.65,115.593144393414,49.06,35.44,150.79,43.54,107.37,107.06,119.73,58.45,26.96,35.9367452266542,98.7,282.78,127.78,,49.32,144.58,77.78
2019-05-23,71.1,5.009,10.5,,30.39,39.67069964,64.09,15.3201,109.37,45.65,27.62,27.294685,52.93,32.04,39.09,40.12,6.28432414648341,121.17,25.365,85.77,115.154564257365,48.83,34.93,149.39,43.08,107.4,107.2,119.48,58.2,26.79,35.7983448485313,98.34,282.14,127.67,,48.9,144.23,77.55
2019-05-22,71.91,4.99125,10.48,27.62,30.84,40.18758172,64.68,15.53,109.52,45.96,28.02,27.65199724,53.33,32.45,39.36,40.62,6.30578732132232,120.24,25.25,86.2,115.345154455225,48.59,35.0,152.53,43.52,106.75,107.69,119.22,59.25,26.83,36.090044693161,99.38,285.63,126.25,,49.42,146.09,77.71
2019-05-21,72.2,4.98675,10.48,27.58,30.87,40.38638252,64.94,15.65,109.58,45.96,28.25,27.76117598,53.77,32.71,39.26,40.85,6.32710363490833,120.36,25.195,86.13,115.540827029078,48.64,35.15,153.82,43.69,106.43,107.6,119.07,59.4,26.86,35.7900621275839,99.63,286.51,125.53,,49.59,146.62,77.89
2019-05-20,71.55,4.9955,,27.64,30.68,39.87944048,64.51,15.5365,109.45,45.64,27.99,27.51304248,53.4,32.53,37.72,40.41,6.32929917662481,120.64,25.21,85.86,115.407814489645,48.61,35.21,151.78,43.39,106.55,107.33,118.97,59.25,26.65,35.785642474452,98.67,283.95,125.73,,49.21,145.2,77.68
2019-05-17,71.99,4.998,10.48,27.645,30.72,40.04842116,64.77,15.47,108.96,45.2,28.08,27.8405787,53.69,32.68,36.99,40.97,6.32813592949164,120.65,25.25,85.94,115.486735536269,48.79,33.72,152.84,43.68,106.73,107.4,119.25,59.45,26.83,35.0379630924981,98.96,285.84,125.99,,49.4,146.24,77.62
2019-05-16,72.54,5.005,10.41,27.73,31.14,40.78398412,65.2,15.5945,109.21,45.63,28.15,28.0887122,53.89,32.9,37.65,41.66,6.3702722759609,121.51,25.235,85.97,115.496765688367,48.75,33.61,155.0,43.96,106.68,107.43,119.24,59.65,26.9,35.3843594861567,99.48,287.7,125.71,,49.85,147.28,77.68
2019-05-15,72.0,5.007,10.45,27.78,31.27,40.98278492,64.68,15.4565,109.19,45.46,27.95,27.83065336,53.67,32.72,38.44,41.47,6.36812149088435,122.39,25.27,85.71,115.426830634142,48.93,33.2,154.04,43.57,106.89,107.14,119.43,59.2,26.79,34.869528349159,98.8899,285.06,126.13,,49.61,145.96,77.7
2019-05-14,71.71,5.00125,10.41,27.73,31.27,40.9032646,64.45,15.585,108.79,45.2,27.86,27.56266918,53.59,32.65,38.97,41.27,6.39815471965931,122.46,25.21,85.63,115.480271560126,48.75,33.4,153.54,43.31,106.55,107.06,119.1,59.05,26.67,34.7183689270285,98.67,283.4,125.36,89.08,49.44,145.1,77.55
2019-05-13,71.05,5.016,10.44,27.8,30.82,40.33668232,63.81,15.56,108.45,45.01,27.63,27.31453568,52.85,32.36,38.84,40.62,6.42278792589715,122.67,25.23,85.44,115.315982626847,48.98,32.68,151.63,42.97,106.65,106.83,118.93,58.5,26.51,34.7583883922781,98.08,280.86,125.73,,48.96,143.8,77.25
2019-05-10,72.88,5.0,10.48,27.75,31.76,41.72828792,65.33,15.75,109.33,46.11,27.98,28.12841356,54.07,33.0,40.25,41.97,6.4588776664197,121.43,25.135,86.23,115.801534434922,48.76,33.57,156.62,43.91,106.12,107.75,118.86,59.85,26.57,35.0193035136293,99.94,288.1,124.75,,50.2,147.53,77.72
2019-05-09,72.43,5.00275,,27.76,31.3,41.47978692,64.85,15.62,108.96,45.58,28.0,27.92990676,53.7,32.88,40.29,41.7,6.45934726596051,121.2,25.15,85.99,115.453229661045,48.82,33.5,156.19,43.62,106.19,107.5,118.79,59.6,26.36,34.6927621476712,99.47,286.66,124.92,,49.86,146.85,77.58
2019-05-08,72.8,5.006,10.45,27.71,31.54,42.1457696,65.15,15.73,109.29,45.82,28.07,28.11848822,54.05,32.95,40.91,42.42,6.47987982520029,120.91,25.11,86.12,115.624790169879,48.69,33.93,156.76,43.87,105.91,107.69,118.68,59.85,26.26,35.0249713869519,99.58,287.53,124.41,,50.25,147.32,77.57
2019-05-07,72.84,4.996,10.5,27.7,31.675,42.20540984,65.07,15.74,109.17,45.82,28.03,27.82072802,54.38,32.93,40.12,42.56,6.52389917372662,121.21,25.14,86.09,115.871808070183,48.69,34.21,157.53,43.65,106.11,107.67,119.08,59.5,26.29,35.0251019767805,99.94,287.93,124.95,,50.26,147.56,77.66
2019-05-06,74.1,,10.48,,32.03,43.05031324,66.23,15.846,109.75,46.29,28.34,28.44602444,55.39,33.59,40.46,43.74,,120.81,25.075,86.61,,48.6,35.06,160.71,44.49,105.75,108.3,119.09,60.45,26.69,,101.44,292.82,124.0,,51.13,150.15,77.91
2019-05-03,74.72,4.982,10.5,27.66,32.35,43.95485688,66.99,16.0899,109.77,47.18,28.38,28.7338593,55.96,33.87,41.19,44.91,6.59804541383491,120.65,25.035,86.57,116.446027372713,48.54,35.58,160.53,44.9,105.48,108.27,118.93,61.0,26.79,35.5750487329441,101.86,294.03,123.66,92.04,51.74,150.63,77.93
2019-05-02,73.94,4.97275,10.38,27.56,31.96,43.4379748,66.28,16.02,109.15,46.74,28.17,28.36662172,55.25,33.34,40.65,44.12,6.52192330752586,119.94,25.015,86.35,116.264514903271,48.51,35.24,157.52,44.47,105.34,108.0,118.4,60.2,26.62,35.3353666484178,100.88,291.18,123.31,,51.2,149.02,77.62
2019-05-01,74.11,4.998,,27.72,31.72,43.3385744,66.38,16.15,109.32,46.6,28.35,28.39639774,55.23,33.38,40.7,44.28,6.5512696714252,120.4,25.06,86.29,116.775247945911,48.6,35.4,156.79,44.66,105.64,107.94,118.83,60.2,26.54,35.5912519247322,100.49,291.81,123.9,,51.22,149.27,77.7
2019-04-30,74.62,4.989,10.42,27.72,32.06,43.66659572,66.76,16.1244,109.8,46.73,28.55,28.5849792,55.42,33.76,41.39,44.49,6.54352358613498,121.2,25.09,86.94,117.006482291457,48.67,35.51,158.29,45.0,105.9,108.81,119.22,60.5,26.54,35.4313265572071,101.52,294.02,123.65,91.67,51.58,150.39,78.13
2019-04-29,74.55,4.964,10.47,27.62,31.96,43.70635588,66.72,16.1657,109.64,47.02,28.52,28.49565114,55.62,33.59,41.23,44.76,,120.83,25.06,86.93,116.716067334042,48.5,35.57,159.03,44.79,105.69,108.75,119.17,60.6,26.35,35.7549415295454,101.1,293.87,123.02,91.705,51.57,150.38,77.89
2019-04-26,74.37,4.9775,10.49,27.615,32.03,43.61689552,66.45,16.0811,109.53,46.97,28.46,28.32692036,55.4,33.52,41.25,44.6,,121.37,25.1,86.97,116.351920804441,48.47,35.52,158.27,44.58,105.91,108.75,119.64,60.25,26.61,35.831923220999,101.11,293.41,123.81,,51.42,150.16,77.97
2019-04-25,74.09,4.964,10.47,27.505,31.93,43.44791484,66.18,16.0608,109.6,46.8,28.35,28.25744298,54.9,33.47,41.08,44.34,,120.57,25.055,86.75,116.153015682216,48.38,35.05,156.75,44.52,105.63,108.51,119.22,59.85,26.48,35.6346002553626,100.47,292.05,123.39,91.33,51.15,149.35,77.83
2019-04-24,74.11,4.972,10.49,27.6,31.9,43.50755508,66.23,16.14,109.45,46.74,28.38,28.3368457,54.78,33.59,40.09,44.62,,120.47,25.07,86.71,116.672242667559,48.6,35.1,158.06,44.61,105.76,108.48,119.28,60.1,26.46,35.5654742708247,101.33,292.23,123.57,91.47,51.21,149.6,77.94
2019-04-23,74.52,4.959,10.48,27.615,32.43,44.10395748,66.69,16.26,109.76,47.03,28.66,28.37654706,55.46,33.86,41.14,45.3,,120.12,25.0,86.83,117.559239844197,48.63,35.05,157.57,44.86,105.36,108.57,118.88,60.0,26.23,35.8482755051876,101.28,292.88,122.57,91.295,51.72,149.8,77.98
2019-04-22,74.12,,10.46,27.7,32.49,44.00455708,66.56,16.37,109.43,46.76,28.66,28.4360991,55.15,33.85,40.49,45.31,,120.37,24.97,86.53,,48.78,35.02,155.23,44.88,105.17,108.27,118.39,59.65,26.07,,100.52,290.27,122.31,91.165,51.61,148.31,77.84
2019-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-18,74.13,4.9675,10.46,27.7,32.56,44.29281824,66.67,16.336,109.51,46.88,28.66,28.35669638,55.35,33.81,40.46,45.73,,120.37,25.0,86.68,117.579024198529,48.74,35.79,155.64,44.86,105.32,108.42,118.58,59.85,26.28,35.7388852067005,100.99,290.02,122.9,90.99,51.71,148.27,77.83
2019-04-17,74.11,4.965,10.39,27.74,32.45,44.32263836,66.71,,109.42,46.9,28.64,28.40632308,55.27,33.93,40.05,45.66,,120.28,24.955,86.64,118.112103723615,48.79,35.86,156.1,44.95,105.07,108.33,118.48,59.4,26.16,35.7380427552212,100.68,289.45,122.26,91.23,51.73,148.05,77.8
2019-04-16,74.08,4.965,10.46,27.78,32.46,44.19341784,66.52,16.3792,109.32,46.93,28.52,28.1879656,55.27,33.87,40.79,45.6,,120.51,24.93,86.85,118.000721923927,48.78,35.71,157.54,44.77,105.05,108.57,118.5,59.35,26.41,35.8624739039656,101.21,290.16,122.21,91.29,51.65,148.6,77.83
2019-04-15,74.0,4.9805,10.42,27.83,32.28,43.86539652,66.47,16.31,109.53,46.76,28.49,28.0390855,55.05,33.92,40.62,44.93,,121.6,25.0,86.9,118.078719146097,48.89,35.54,157.17,44.76,105.41,108.54,118.83,59.1,26.82,35.6174610034979,101.1,289.97,122.98,,51.47,148.56,77.65
2019-04-12,74.03,4.9775,10.41,27.82,32.28,44.09401744,66.44,16.25,109.46,46.99,28.49,28.00930948,55.06,33.94,40.32,45.44,,121.83,24.975,86.96,117.954483818478,48.83,35.41,157.68,44.72,105.27,108.66,119.02,59.05,26.95,35.6586916425772,101.29,290.16,122.67,,51.51,148.68,77.7344
2019-04-11,73.51,4.99,10.39,27.88,32.06,43.77593616,65.98,16.12,109.47,46.58,28.26,27.67184792,54.78,33.74,41.47,44.89,,121.95,25.05,86.83,117.224853468933,49.01,35.41,157.11,44.44,105.76,108.51,119.09,58.55,26.78,35.3110110306105,100.8,288.21,123.55,90.44,51.17,147.69,77.79
2019-04-10,73.74,4.994,10.42,27.97,32.51,44.25305808,66.12,16.09,109.87,46.9,28.31,27.6420719,54.95,33.78,42.25,45.52,,123.53,25.1,86.7,117.351309915679,49.08,35.47,157.31,44.43,106.0,108.27,119.21,58.65,26.81,35.3664921465966,100.42,288.29,124.28,90.48,51.38,147.7,78.05
2019-04-09,73.43,4.998,10.45,27.87,32.23,44.04431724,65.87,16.0555,109.65,46.57,28.19,27.4435651,54.94,33.67,42.08,45.61,,123.15,25.07,86.32,117.024391342538,49.03,35.55,155.2,44.28,105.75,107.88,118.63,58.1,26.52,35.261851900221,99.95,287.31,123.98,90.43,51.17,147.02,77.95
2019-04-08,73.82,4.9785,10.42,27.81,32.24,44.1337776,66.29,16.13,109.58,46.8,28.36,27.6916986,55.24,33.86,42.65,45.71,,122.51,25.04,86.38,117.093381972122,48.88,35.31,157.12,44.52,105.56,107.88,118.38,58.6,26.74,35.3326889417184,100.97,288.79,123.59,90.69,51.39,147.91,77.9
2019-04-05,73.73,4.97375,10.44,27.75,32.36,44.1337776,66.25,16.16,110.02,46.71,28.15,27.73139996,55.37,33.8,42.29,45.85,,121.98,25.055,86.43,116.659564447036,48.7,35.76,157.38,44.44,105.73,107.91,118.55,58.65,26.78,35.144894474064,100.97,288.57,124.03,90.59,51.39,147.78,78.03
2019-04-04,73.45,4.97525,10.46,27.76,32.23,43.79581624,66.08,16.14,109.59,46.8,28.05,27.70162394,55.33,33.72,42.1,45.53,,122.11,25.05,86.27,116.541564284672,48.84,35.52,155.92,44.37,105.68,107.76,118.36,58.35,26.75,35.2687328364069,100.39,287.18,123.87,90.26,51.19,147.04,77.9
2019-04-03,73.34,4.976,10.44,27.8,32.16,43.52743516,66.22,16.2,109.62,46.93,28.03,27.6916986,55.36,33.84,41.18,45.06,,121.8,25.03,86.14,116.811773296635,48.84,35.92,155.16,44.43,105.57,107.55,118.17,58.55,26.84,35.713345790457,99.95,286.42,123.52,90.25,51.2,146.73,77.9
2019-04-02,73.0,4.976,10.45,27.79,31.99,43.22923396,65.71,,109.87,46.68,28.0,27.25498364,55.03,33.64,41.77,44.74,,121.98,25.07,86.11,116.203651842725,48.85,35.81,154.36,44.07,105.9,107.52,118.42,58.0,26.85,35.5347274183162,99.77,285.97,124.6,89.88,50.83,146.38,77.91
2019-04-01,73.03,4.991,10.44,27.78,32.16,43.36839452,65.69,16.17,109.8,46.62,28.0,27.0961782,55.41,33.45,41.8,44.98,,121.53,25.05,86.07,116.005157528871,48.86,35.61,154.76,43.93,105.72,107.49,118.26,58.0,26.75,35.3540646040188,100.25,285.83,124.37,89.85,50.84,146.39,77.86
2019-03-29,72.15,5.003,10.44,27.89,31.64,42.66265168,64.86,16.0076,110.06,45.9,27.64,26.71901528,54.72,33.01,40.99,44.27,,122.01,25.24,86.47,115.860908581043,49.04,35.25,153.09,43.39,106.67,107.91,119.06,57.25,26.72,35.0664581704466,99.41,282.48,126.44,88.73,50.15,144.71,78.25
2019-03-28,71.7,5.005,10.44,27.96,31.28,42.22528992,64.59,16.0399,109.96,45.55,27.58,26.58006052,54.75,32.94,40.68,43.83,,121.9,25.25,86.25,115.554209162207,48.98,35.12,152.62,43.19,106.84,107.61,119.15,57.0,26.77,34.7598116579068,98.99,280.71,126.56,,49.92,143.76,78.04
2019-03-27,71.49,5.002,10.4,27.95,31.1,41.9469688,64.75,16.08,109.73,45.21,27.51,26.68923926,54.72,33.15,39.28,43.49,,123.65,25.25,86.08,115.776095734033,49.18,34.62,151.27,43.38,106.83,107.4,119.0,57.0,26.62,34.4495588293469,98.42,279.65,126.12,88.23,49.89,143.13,77.91
2019-03-26,71.82,5.0045,10.43,28.02,31.32,42.40421064,64.72,16.1743,110.14,45.45,27.62,26.6991646,54.91,33.06,41.62,43.57,,124.3,25.19,86.02,115.88456599608,49.21,34.94,151.86,43.29,106.52,107.34,118.84,56.75,26.62,34.9327099594533,98.41,281.12,124.97,88.24,50.03,143.79,78.23
2019-03-25,71.33,5.011,10.42,28.16,31.24,42.27499012,64.4,16.1,110.04,45.32,27.42,26.61976188,54.31,32.91,40.94,43.5,,124.92,25.19,85.81,116.050220563285,49.3,34.6,150.28,43.11,106.61,107.13,118.79,56.45,26.41,34.8401235708827,97.4,279.04,125.06,,49.75,142.69,78.08
2019-03-22,71.34,5.008,10.4,28.07,30.94,42.17558972,64.31,16.12,109.43,45.1,27.43,26.54035916,54.28,32.96,40.43,43.59,,123.97,25.15,85.84,116.320112224812,49.25,34.68,149.62,43.13,106.34,107.13,118.55,57.0,26.38,34.7396507542333,97.27,279.25,124.86,87.86,49.83,143.56,77.9
2019-03-21,72.85,4.9845,10.36,27.97,31.92,43.44791484,65.57,16.3,110.16,45.86,27.86,27.294685,54.87,33.48,43.0,44.89,,123.68,25.005,86.15,117.152670366663,49.08,35.54,155.27,44.14,105.56,107.49,117.83,58.0,26.57,35.2251130480373,98.89,284.73,122.95,,50.93,146.62,78.09
2019-03-20,72.34,4.96,10.36,28.07,31.91,43.3882746,65.61,16.3,110.19,45.64,27.91,27.48326646,54.51,33.54,44.01,44.9,,124.18,25.01,86.17,117.327551777258,49.2,35.66,153.26,44.26,105.61,107.49,117.61,58.0,26.26,34.8504242488218,97.72,281.55,122.68,89.37,50.9,144.92,77.99
2019-03-19,72.52,4.96625,10.31,27.87,31.93,43.31869432,65.58,,109.22,45.79,27.94,27.65199724,54.48,33.67,44.35,45.17,,123.38,24.9,85.8,117.133680614665,48.95,35.39,154.96,44.25,104.88,107.13,116.82,57.8,26.45,35.1376451077938,98.51,282.4,121.41,89.46,50.94,145.52,77.6
2019-03-18,72.46,4.964,10.35,27.83,31.98,43.29881424,65.45,16.3522,109.14,45.84,27.96,27.3939384,54.46,33.6,44.4,44.99,,123.04,24.91,85.75,116.782860057814,48.79,35.45,155.75,44.09,104.95,107.04,116.8,57.9,26.49,35.11922908686,98.94,282.33,121.68,88.85,50.85,145.55,77.57
2019-03-15,72.06,4.95725,10.29,27.79,31.81,42.82169232,65.22,16.2687,109.04,45.58,27.76,27.37408772,54.31,33.42,43.69,44.46,,122.97,24.92,85.78,116.545866364666,48.84,35.08,154.76,43.89,105.09,106.98,116.86,57.55,26.57,34.9235880398658,98.42,281.31,121.75,88.58,50.53,145.01,77.5
2019-03-14,71.48,4.947,,27.72,31.34,42.20540984,64.52,16.2576,108.6,45.39,27.73,27.11602888,53.69,33.07,43.21,43.85,,122.41,24.87,85.7,116.32007233273,48.61,34.69,154.35,43.41,104.76,106.95,116.44,57.0,26.58,34.7658008314128,98.74,281.16,120.95,88.15,50.0,144.34,77.25
2019-03-13,71.55,4.953,10.29,27.78,31.39,42.43403076,64.53,16.0985,108.76,45.51,27.85,27.11602888,54.27,32.96,43.75,43.99,,123.84,24.905,85.76,118.221970554927,48.78,34.55,154.98,43.22,104.91,107.01,116.67,56.9,26.55,35.2498699635904,98.88,281.34,121.83,88.22,50.09,144.46,77.32
2019-03-12,71.14,4.948,10.21,27.71,31.46,42.38433056,63.98,16.1,108.73,45.44,27.7,26.88774606,54.06,32.51,43.28,44.11,,122.98,24.915,85.53,117.583657807122,48.63,34.64,154.37,42.75,104.95,106.71,116.86,56.6,26.4,34.8131879624535,98.5,279.49,122.06,,49.76,143.54,77.31
2019-03-11,70.87,4.9425,10.17,27.64,31.4,42.16564968,64.02,16.06,108.39,45.5,27.56,26.92744742,53.93,32.57,43.07,43.6,,122.24,24.84,85.38,116.917661084431,48.45,34.39,154.29,42.79,104.66,106.5,116.54,56.35,26.39,35.0210415570759,98.31,278.44,121.21,,49.69,143.06,77.13
2019-03-08,69.94,4.9645,10.17,27.615,31.1693,41.39032656,63.47,15.97,107.99,45.04,27.32,26.68923926,53.35,32.29,41.67,42.75,,122.84,24.89,85.1,116.560280499865,48.45,33.44,151.64,42.43,104.74,106.2,116.41,55.75,26.09,34.607074992841,97.14,274.46,121.57,,49.14,140.99,76.95
2019-03-07,70.12,4.92675,10.21,27.51,31.16,41.68852776,63.46,15.9654,107.69,45.21,27.33,26.58998586,53.44,32.42,41.18,43.53,,121.51,24.85,85.24,116.463346390598,48.29,33.41,151.68,42.4,104.59,106.38,116.26,55.95,25.97,34.9801776812468,97.3,275.01,121.06,,49.25,141.28,76.89
2019-03-06,70.86,4.929,10.21,27.56,31.54,42.47379092,64.28,16.1944,107.94,45.54,27.48,27.10610354,54.08,32.77,41.5,44.52,,121.61,24.785,85.3,117.855204847608,48.55,33.75,153.02,43.03,104.24,106.44,115.88,56.95,26.09,35.0953434471121,98.03,277.33,120.28,,49.94,142.39,76.99
2019-03-05,71.21,4.91425,10.23,27.5,31.83,42.71235188,64.44,16.1991,108.03,45.57,27.63,27.23513296,54.4,32.73,42.69,44.97,,121.72,24.745,85.44,118.022815407749,48.32,33.48,156.08,43.11,103.95,106.65,115.77,57.05,26.23,35.0720016864061,98.71,279.02,119.84,87.81,50.09,143.48,76.96
2019-03-04,71.2,4.91975,10.21,27.53,31.61,42.2948702,64.38,16.24,107.98,45.57,27.65,27.16565558,54.35,32.55,42.37,44.42,,121.56,24.735,85.48,118.471323137619,48.44,32.45,156.81,43.02,103.89,106.65,115.73,57.35,26.06,34.8637886020195,99.06,279.4,119.59,88.27,49.96,143.75,76.84
2019-03-01,71.41,4.92575,10.28,27.57,31.66,42.23522996,64.62,16.374,108.04,45.63,27.72,27.3939384,54.52,32.63,42.35,44.17,,121.88,24.68,85.61,118.687443130118,48.5,32.56,158.24,43.2,103.57,106.77,115.47,57.25,26.03,34.8401235708827,99.3,280.42,118.66,,50.08,144.42,76.91
2019-02-28,71.03,4.9355,10.28,27.67,31.81,42.18552976,64.27,16.25,108.87,45.38,27.85,27.0961782,54.36,32.57,43.0,43.63,,123.99,24.79,85.75,118.418210139737,48.61,32.69,156.78,42.93,104.11,107.07,116.03,57.1,26.17,34.7836465143424,99.17,278.68,120.02,,49.83,143.46,77.37
2019-02-27,71.28,4.94175,10.31,27.78,32.08,42.742172,64.36,16.211,108.94,45.46,28.0,26.96714878,54.89,32.72,44.16,43.93,,124.69,24.825,85.8,118.51110757407,48.73,32.41,157.32,42.89,104.38,107.07,116.19,57.05,26.14,34.8069680475884,99.37,279.2,120.43,87.75,50.08,143.76,77.37
2019-02-26,71.43,4.95075,10.23,27.86,32.47,43.10995348,64.62,16.2231,108.91,45.66,27.93,27.11602888,55.18,32.76,44.1,44.65,,125.58,24.885,85.77,118.551830136051,48.91,32.68,157.1,43.04,104.75,107.07,116.52,57.35,26.26,35.0063599745601,99.13,279.32,121.81,88.06,50.3,143.71,77.31
2019-02-25,71.38,4.937,10.32,27.77,32.45,43.25905408,64.31,16.23,108.59,45.69,27.88,26.90759674,54.99,32.48,43.92,45.02,,125.37,24.85,85.66,117.980782336105,48.72,32.85,158.19,42.73,104.44,106.86,116.34,57.15,26.2,35.0946114057477,99.48,279.52,121.21,88.13,50.14,143.98,77.11
2019-02-22,71.2,4.94125,10.23,27.765,32.25,42.78193216,64.12,16.1287,108.77,45.53,27.9,26.82819402,54.68,32.46,44.15,44.14,,125.5,24.865,85.59,117.492288150971,48.66,32.43,158.15,42.64,104.6,106.77,116.38,57.0,26.36,34.8356108957533,99.63,279.14,121.57,87.65,49.93,143.77,77.04
2019-02-21,70.77,4.933,10.31,27.71,31.93,42.31475028,63.91,16.15,108.1,45.14,27.75,26.7487913,54.56,32.36,43.55,43.4,,125.05,24.82,85.42,117.431712569421,48.6,32.15,156.79,42.51,104.29,106.59,115.86,56.6,26.19,34.3059216535733,99.13,277.42,120.85,87.16,49.66,142.83,76.91
2019-02-20,70.94,4.94075,10.29,27.75,32.02,42.40421064,64.04,16.2499,108.17,45.2,27.89,26.82819402,54.64,32.57,43.76,43.5,,126.48,24.88,85.5,117.158985287117,48.67,32.07,157.39,42.71,104.6,106.68,116.19,56.9,26.17,34.5799514575767,99.15,278.41,121.94,,49.8,143.32,77.1
2019-02-19,70.75,4.94025,10.28,27.755,31.89,42.16564968,63.86,16.184,108.16,45.14,27.61,26.61976188,54.58,32.39,44.15,43.25,,126.7,24.89,85.43,117.222140321831,48.66,31.65,156.65,42.47,104.62,106.53,116.29,56.8,26.31,34.5750933932453,98.86,277.85,122.29,,49.54,143.02,76.96
2019-02-18,,4.93175,10.28,,,,,,,,,,,,,,,,,,116.67024753203,,,,,,,,,,34.2602044112513,,,,,,,
2019-02-15,70.51,4.9255,10.27,27.66,31.72,41.83762836,63.62,16.011,108.23,44.81,27.41,26.5006578,54.49,32.22,44.45,42.63,,124.8,24.86,85.4,116.533032185206,48.47,31.92,156.22,42.3,104.44,106.5,116.22,56.35,26.31,34.4263140257265,98.5,277.37,121.98,86.88,49.3,142.74,76.92
2019-02-14,69.79,4.91975,,27.63,31.61,41.8972686,62.71,15.92,108.14,44.45,27.05,25.9547641,53.8,31.8,44.25,42.86,,124.06,24.855,85.13,116.086460345977,48.43,32.29,153.77,41.64,104.54,106.17,116.08,55.85,26.12,33.8978708140106,97.36,274.38,121.79,,48.8,141.19,76.97
2019-02-13,69.83,4.9275,10.24,27.57,31.59,41.81774828,62.69,15.9848,107.86,44.4,26.96,26.07386818,53.84,31.8,43.07,43.02,,123.37,24.795,85.12,115.848644264455,48.21,32.19,153.42,41.63,104.05,106.14,115.95,56.1,26.14,33.9596953388912,97.86,274.99,121.1,86.06,48.77,141.44,76.84
2019-02-12,69.79,4.925,10.18,27.68,31.85,42.11594948,62.68,15.9621,107.85,44.38,27.01,26.16319624,53.71,31.73,43.7,42.62,,123.86,24.82,85.24,116.354124201658,48.45,32.75,152.99,41.63,104.31,106.26,116.25,55.95,26.11,34.1002835782405,97.46,274.1,121.555,,48.84,141.0,76.8
2019-02-11,68.94,4.92675,10.02,27.625,31.68,41.76804808,61.96,,107.45,44.15,26.7,25.73640662,52.78,31.5,42.49,42.54,,123.6,24.855,84.83,115.557209218418,48.39,32.44,151.1,41.18,104.45,105.72,116.09,55.45,26.3,33.7993241420076,96.39,270.62,121.87,84.78,48.31,139.26,76.665
