Exchange Date,ACWI.World.Equities,IGOV.World.Debt,VWOB.EmergingMarkets.Debt,VEU.World.Equities,LQD.US.Debt,SPY.US.Equities,REET.World.Alternative,PSP.World.PrivateEquity
2017-01-03,59.63,44.29,77.8,44.5,117.28,225.24,25.2377,55.7
2016-12-30,59.17,44.91,77.54,44.18,117.18,223.53,25.24,55.55
2016-12-29,59.26,44.855,77.43,44.16,117.0,224.35,24.93,55.25
2016-12-28,59.15,44.545,77.37,43.91,116.55,224.4,24.64,55.0
2016-12-27,59.44,44.55,77.3,43.99,116.12,226.27,24.81,55.325
2016-12-23,59.36,44.58,77.36,43.97,116.33,225.71,24.69,55.25
2016-12-22,59.32,44.405,77.28,43.87,116.15,225.38,24.61,55.25
2016-12-21,59.42,44.79,77.74,44.04,116.46,225.77,25.25,55.45
2016-12-20,60.12,44.505,77.35,44.09,116.09,226.4,25.46,55.6
2016-12-19,59.91,44.625,77.42,44.33,116.16,225.53,25.41,55.325
2016-12-16,59.84,44.525,76.99,44.4,115.6,225.04,25.22,55.3
2016-12-15,59.96,44.37,77.0,44.47,115.69,226.81,24.94,55.8
2016-12-14,59.87,44.8,77.33,44.53,115.61,225.88,25.08,55.8
2016-12-13,60.6,45.335,77.55,45.29,116.35,227.76,25.6799,56.839
2016-12-12,60.12,45.255,77.27,44.83,116.09,226.25,25.5502,56.525
2016-12-09,60.31,45.035,77.17,45.05,116.2,226.51,25.46,56.8
2016-12-08,60.03,45.44,77.34,44.94,116.65,225.15,25.45,56.65
2016-12-07,59.92,46.175,77.54,44.9,117.13,224.6,25.47,56.55
2016-12-06,59.11,45.81,77.15,44.26,116.64,221.7,25.01,55.8
2016-12-05,58.79,45.96,76.85,44.0,116.65,221.0,24.87,55.575
2016-12-02,58.39,45.93,76.43,43.67,116.4,219.68,24.65,54.986
2016-12-01,58.29,45.59,76.31,43.55,115.87,219.57,24.45,54.95
2016-11-30,58.57,45.55,77.02,43.71,116.84,220.38,24.8,54.6
2016-11-29,58.72,46.04,77.3,43.72,117.28,220.91,24.98,54.65
2016-11-28,58.57,45.885,77.2,43.52,117.12,220.48,24.7529,54.6
2016-11-25,58.79,45.665,76.94,43.68,116.59,221.52,24.64,55.05
2016-11-24,,,,,,,,
2016-11-23,58.57,45.585,77.02,43.53,116.58,220.7,24.53,54.35
2016-11-22,58.71,45.825,77.33,43.71,117.01,220.58,24.62,54.5
2016-11-21,58.47,45.765,77.12,43.53,116.71,220.15,24.31,54.3
2016-11-18,58.02,45.6,76.81,43.12,116.59,218.5,24.34,54.2
2016-11-17,58.3,45.88005,77.22,43.48,117.25,218.99,24.38,53.95
2016-11-16,58.02,46.19,77.29,43.27,118.0,217.87,24.45,53.35
2016-11-15,58.26,46.475,77.36,43.68,117.83,218.28,24.6,53.55
2016-11-14,57.76,46.25,76.45,43.32,117.47,216.59,24.62,53.05
2016-11-11,57.92,46.915,76.91,43.63,118.08,216.42,24.45,53.25
2016-11-10,58.24,47.185,76.55,44.03,118.59,216.92,24.45,53.3
2016-11-09,58.4,47.64,79.39,44.35,118.69,216.3792,24.96,52.9
2016-11-08,58.22,48.155,80.36,44.6,120.46,214.11,25.31,52.85
2016-11-07,57.9,48.39,80.21,44.47,120.73,213.15,25.19,52.65
2016-11-04,56.74,48.84,79.88,43.66,120.81,208.55,24.8,51.877
2016-11-03,57.03,48.66,79.77,44.06,120.45,208.78,24.8,52.25
2016-11-02,57.19,48.6,79.79,44.13,120.69,209.74,24.9,52.35
2016-11-01,57.61,48.28,79.725,44.48,120.51,211.01,25.0427,52.65
2016-10-31,57.97,48.075,80.21,44.66,120.98,212.55,25.526,52.95
2016-10-28,57.95,48.035,80.19,44.6,120.87,212.54,25.1468,53.2
2016-10-27,58.14,47.885,80.12,44.68,121.01,213.17,25.16,53.1
2016-10-26,58.26,48.23,80.85,44.72,121.56,213.74,25.69,53.25
2016-10-25,58.53,48.35,81.05,45.0,122.07,214.17,26.02,53.5
2016-10-24,58.62,48.34,80.97,45.03,122.16,214.89,26.02,53.4
2016-10-21,58.44,48.5,81.02,45.0,122.51,213.98,25.98,52.9
2016-10-20,58.46,48.565,80.98,45.09,122.44,213.88,26.085,52.75
2016-10-19,58.55,48.69,80.77,45.08,122.48,214.28,26.17,52.9
2016-10-18,58.35,48.67,80.76,44.92,122.32,213.71,26.09,52.6
2016-10-17,57.84,48.67,80.6403,44.38,122.02,212.38,25.8832,52.15
2016-10-14,58.01,48.45,80.67,44.46,121.62,213.12,25.92,52.35
2016-10-13,57.97,48.885,80.89,44.37,122.19,213.01,25.98,52.65
2016-10-12,58.22,48.65,80.9,44.61,121.89,213.71,25.79,53.25
2016-10-11,58.22,48.9,80.7,44.64,121.73,213.43,25.585,53.3
2016-10-10,59.04,49.055,81.19,45.34,122.11,216.16,25.91,54.0
2016-10-07,58.76,49.325,80.84,45.14,122.11,215.04,25.8282,53.8
2016-10-06,59.0,49.275,81.1,45.4,121.82,215.78,25.9119,54.1495
2016-10-05,59.09,49.535,81.03,45.59,121.81,215.63,26.02,54.55
2016-10-04,58.74,49.845,81.01,45.26,121.94,214.68,26.46,54.15
2016-10-03,58.98,50.11,81.38,45.44,122.51,215.78,26.85,54.35
2016-09-30,59.1,50.205,81.63,45.43,123.18,216.3,27.22,54.25
2016-09-29,58.69,50.285,81.3001,45.16,123.4,214.68,27.24,54.0
2016-09-28,59.31,50.44,81.6,45.73,123.45,216.64,27.66,54.1
2016-09-27,58.93,50.385,81.46,45.34,123.37,215.57,27.4001,53.7
2016-09-26,58.6,50.405,81.2516,45.04,123.07,214.24,27.55,53.75
2016-09-23,59.13,50.105,81.47,45.49,122.88,215.99,27.78,54.2
2016-09-22,59.54,50.1322,81.78,45.97,122.97,217.18,27.76,54.65
2016-09-21,59.11,49.885,81.55,45.53,122.47,215.82,27.3,54.4005
2016-09-20,58.19,49.61,80.54,44.69,121.85,213.42,27.045,53.8
2016-09-19,57.98,49.545,80.66,44.46,121.69,213.41,26.98,53.7
2016-09-16,57.83,49.395,80.5,44.17,121.73,213.37,26.7627,53.5
2016-09-15,58.25,49.685,80.51,44.7,121.59,215.28,26.8201,55.0
2016-09-14,57.64,49.7,80.28,44.27,121.51,213.15,26.76,54.35
2016-09-13,57.69,49.52,80.38,44.25,121.43,213.23,26.767,54.45
2016-09-12,58.73,49.86,80.99,45.56,121.83,216.34,27.334,54.95
2016-09-09,58.08,49.74,81.09,45.17,121.82,213.28,27.05,54.7
2016-09-08,59.46,50.165,81.76,46.22,122.74,218.51,28.04,55.7
2016-09-07,59.62,50.495,81.96,46.37,123.61,219.01,28.27,55.55
2016-09-06,59.63,50.425,81.71,46.29,123.78,219.0308,28.22,55.55
2016-09-05,,,,,,,,
2016-09-02,59.22,49.695,81.26,45.82,123.35,218.37,27.95,54.975
2016-09-01,58.76,49.96,81.14,45.31,123.57,217.39,27.81,54.775
2016-08-31,58.55,49.795,81.71,44.98,123.89,217.38,27.79,54.35
2016-08-30,58.78,49.99,81.71,45.17,123.94,218.0,27.806,54.4
2016-08-29,58.89,50.14,81.68,45.25,124.1,218.3608,27.8601,54.4
2016-08-26,58.63,50.17,81.52,45.05,123.4,217.29,27.74,54.0
2016-08-25,58.87,50.665,81.56,45.35,123.79,217.7,28.02,54.25
2016-08-24,59.0,50.765,81.63,45.45,123.91,217.85,27.91,54.5
2016-08-23,59.22,50.935,81.78,45.58,123.99,218.97,28.0677,54.55
2016-08-22,59.1,50.9,81.75,45.45,123.85,218.53,28.0,54.55
2016-08-19,59.17,50.78,81.71,45.54,123.43,218.54,27.9,54.515
2016-08-18,59.39,51.08,81.82,45.83,123.8,218.86,28.1,54.75
2016-08-17,59.18,50.685,81.6,45.62,123.5,218.37,28.054,54.175
2016-08-16,59.12,50.65,81.61,45.62,123.16,217.96,28.01,54.4
2016-08-15,59.37,50.395,81.63,45.76,123.38,219.09,28.23,54.55
2016-08-12,59.12,50.395,81.56,45.49,123.76,218.46,28.18,54.3
2016-08-11,59.22,50.215,81.1601,45.63,123.2,218.65,28.12,54.4
2016-08-10,58.83,50.47,81.34,45.24,123.61,217.64,28.35,53.95
2016-08-09,58.86,50.005,81.1,45.15,123.26,218.18,28.3,54.08
2016-08-08,58.53,49.81,80.76,44.77,122.54,218.05,28.2,53.85
2016-08-05,58.44,49.925,80.61,44.54,122.46,218.18,28.19,53.5
2016-08-04,58.07,50.165,80.54,44.36,122.96,216.4097,28.18,53.2
2016-08-03,57.86,50.1,80.32,44.12,122.44,216.18,28.17,52.85
2016-08-02,57.8,50.27,80.36,44.19,122.28,215.5492,28.334,52.65
2016-08-01,58.16,50.165,80.36,44.44,122.97,216.94,28.57,52.9
2016-07-29,58.35,50.42,80.76,44.67,123.99,217.12,28.66,53.35
2016-07-28,58.02,49.665,80.63,44.22,123.54,216.77,28.31,53.0
2016-07-27,57.99,49.4975,80.68,44.27,123.66,216.52,28.04,53.1
2016-07-26,57.91,49.23,80.4401,44.07,123.15,216.75,28.22,52.825
2016-07-25,57.81,49.055,80.57,43.9,123.27,216.65,28.23,52.7
2016-07-22,57.96,49.025,80.86,43.98,123.34,217.24,28.21,52.472
2016-07-21,57.78,49.15,80.81,43.94,123.41,216.265,27.985,52.25
2016-07-20,57.95,49.0,80.78,44.04,123.27,217.085,28.11,52.269
2016-07-19,57.62,49.17,80.77,43.69,123.31,216.19,27.9948,51.75
2016-07-18,57.89,49.355,80.76,44.1,123.09,216.4092,27.9482,51.9
2016-07-15,57.71,49.345,80.84,43.92,123.09,215.83,27.8765,51.55
2016-07-14,57.83,49.795,80.9,44.14,123.56,216.12,27.98,51.722
2016-07-13,57.48,49.805,80.72,43.72,123.86,214.92,28.08,51.25
2016-07-12,57.5,49.61,80.74,43.78,123.38,214.95,28.0,51.25
2016-07-11,56.95,49.945,80.94,43.19,124.08,213.4,27.99,50.5
2016-07-08,56.46,50.215,80.7,42.62,124.4,212.65,27.77,49.8
2016-07-07,55.61,50.14,80.41,41.94,123.71,209.526,27.32,49.35
2016-07-06,55.74,50.24,80.5,42.08,123.69,209.66,27.48,49.25
2016-07-05,55.65,50.135,80.24,42.15,123.47,208.41,27.52,49.1825
2016-07-04,,,,,,,,
2016-07-01,56.35,50.19,80.21,42.98,123.05,209.9208,27.53,50.725
2016-06-30,56.23,49.785,80.29,42.85,122.735,209.475,27.45,50.35
2016-06-29,55.48,49.78,79.7,42.31,122.31,206.66,27.21,49.8
2016-06-28,54.45,49.72,78.98,41.49,122.35,203.1997,26.85,48.85
2016-06-27,53.29,49.515,78.6,40.43,121.68,199.6,26.1699,47.6
2016-06-24,54.3,49.425,78.52,41.22,121.17,203.13,26.4199,49.8
2016-06-23,57.39,49.8925,78.96,44.64,120.6,210.81,27.15,53.7
2016-06-22,56.35,49.825,78.635,43.5,120.72,208.1,26.9,52.5
2016-06-21,57.15,49.625,78.5,43.51,120.5,208.44,26.97,52.35
2016-06-20,56.88,49.885,78.47,43.14,120.61,207.85,27.08,52.2
2016-06-17,56.09,49.75,78.01,42.2,120.76,206.52,26.8999,51.2
2016-06-16,55.94,49.68,78.03,41.86,121.12,208.37,26.85,50.65
2016-06-15,55.9,49.575,78.08,41.86,120.94,207.75,26.76,50.9
2016-06-14,55.73,49.31,77.75,41.56,120.49,208.04,26.52,50.75
2016-06-13,56.11,49.565,78.23,42.6,120.76,208.4492,26.69,51.55
2016-06-10,56.71,49.435,78.24,43.23,120.94,210.07,26.74,52.2
2016-06-09,57.72,49.645,78.53,44.38,120.8,212.08,27.01,53.35
2016-06-08,58.14,49.755,78.79,44.99,120.63,212.37,26.97,53.55
2016-06-07,57.92,49.6,78.48,44.8,120.23,211.68,26.82,53.45
2016-06-06,57.69,49.435,78.18,44.43,120.05,211.35,26.7,53.35
2016-06-03,57.34,49.5,77.99,44.11,120.34,210.28,26.79,53.0
2016-06-02,57.18,48.47,77.51,43.72,119.38,210.91,26.55,52.75
2016-06-01,57.08,48.525,77.26,43.68,119.14,210.27,26.46,52.75
2016-05-31,57.0,48.26,77.38,43.71,119.39,209.84,26.47,52.7
2016-05-30,,,,,,,,
2016-05-27,57.14,48.235,77.5101,43.82,119.18,210.24,26.48,52.8
2016-05-26,57.08,48.555,77.52,43.88,119.27,209.34,26.43,52.7
2016-05-25,56.97,48.32,77.59,43.73,118.93,209.28,26.39,52.65
2016-05-24,56.5,48.23,77.39,43.33,118.72,207.87,26.35,52.2
2016-05-23,55.76,48.42495,77.4,42.75,118.92,205.21,26.1,51.45
2016-05-20,55.89,48.395,77.38,42.87,118.92,205.49,26.12,51.3
2016-05-19,55.51,48.285,77.31,42.53,118.84,204.2,25.94,51.1
2016-05-18,55.77,48.27,77.52,42.83,118.56,204.91,26.15,51.4
2016-05-17,55.84,48.825,78.01,42.91,119.58,204.8508,26.53,51.25
2016-05-16,56.27,48.875,78.07,43.17,119.62,206.78,26.9,51.3
2016-05-13,55.6,48.89,77.99,42.62,120.02,204.76,26.61,50.9
2016-05-12,56.23,48.985,77.93,43.19,119.8,206.56,26.88,51.6
2016-05-11,56.24,49.255,77.691,43.24,120.05,206.5,26.84,51.45
2016-05-10,56.65,48.875,77.67,43.54,119.92,208.45,27.38,51.6
2016-05-09,55.85,49.015,77.49,42.83,119.72,205.8892,27.27,51.058
2016-05-06,55.98,49.255,77.54,43.04,119.84,205.72,27.04,51.1995
2016-05-05,55.82,49.265,77.47,42.94,120.1,204.97,26.87,51.15
2016-05-04,55.81,49.475,77.31,42.99,119.86,205.01,26.845,51.225
2016-05-03,56.34,49.59,77.48,43.5,120.06,206.1592,26.68,51.35
2016-05-02,57.16,49.58,77.64,44.34,119.85,207.97,26.82,52.25
2016-04-29,56.81,49.405,77.97,44.06,120.33,206.3308,26.3,51.95
2016-04-28,57.06,48.98,77.99,44.2,120.2,207.4475,26.38,52.1
2016-04-27,57.59,48.42,77.71,44.74,120.09,209.35,26.56,52.95
2016-04-26,57.5,48.32,77.44,44.64,119.33,208.9192,26.64,52.85
2016-04-25,57.3,48.245,77.46,44.46,119.38,208.61,26.45,52.55
2016-04-22,57.51,48.235,77.66,44.69,119.66,208.97,26.2,52.75
2016-04-21,57.52,48.655,77.6,44.72,119.53,208.97,26.0594,52.5
2016-04-20,57.8,48.785,77.82,45.05,119.58,210.1,26.52,52.95
2016-04-19,57.85,49.025,77.78,45.07,119.91,209.9,26.8,53.1
2016-04-18,57.31,48.925,77.3413,44.29,119.69,209.2392,26.7336,52.35
2016-04-15,56.9,48.9,77.54,43.97,119.56,207.78,26.55,51.975
2016-04-14,56.99,48.59505,77.49,44.11,119.06,208.01,26.43,52.0
2016-04-13,56.91,48.805,77.29,44.1,119.14,208.0008,26.59,52.15
2016-04-12,56.23,49.05,77.0,43.41,118.73,205.92,26.69,51.3
2016-04-11,55.53,49.175,76.85,42.71,119.2,204.0201,26.3899,50.5
2016-04-08,55.55,49.15,76.59,42.58,119.21,204.4992,26.2875,50.35
2016-04-07,54.97,49.015,76.33,41.81,119.48,203.95,26.2199,50.0
2016-04-06,55.68,48.985,76.57,42.4,119.16,206.42,26.43,50.9
2016-04-05,55.02,48.94,76.49,41.8,119.26,204.1892,26.26,50.4
2016-04-04,55.82,48.865,76.68,42.63,118.88,206.25,26.42,51.3685
2016-04-01,56.02,48.85,76.81,42.81,118.87,206.92,26.41,51.75
2016-03-31,56.06,48.595,76.945,43.15,118.82,205.52,26.47,51.55
2016-03-30,56.33,48.5275,76.78,43.5,118.35,206.02,26.42,51.5
2016-03-29,55.98,48.555,76.68,43.12,118.49,205.1208,26.37,51.0
2016-03-28,55.4,47.95,76.35,42.66,117.96,203.24,25.88,50.3
2016-03-24,55.23,47.83,76.34,42.42,117.89,203.12,25.76,50.1
2016-03-23,55.35,48.005,76.47,42.64,117.94,203.2092,25.82,50.3
2016-03-22,55.93,48.14,76.73,43.16,117.35,204.56,26.27,51.3
2016-03-21,56.0,48.19,76.85,43.24,117.57,204.67,26.27,51.25
2016-03-18,56.0,48.37,76.8,43.22,117.71,204.38,26.54,51.05
2016-03-17,55.89,48.39,76.7,43.24,117.44,204.63,26.53,51.35
2016-03-16,55.4,47.82,75.9,42.78,117.08,203.34,26.16,50.7
2016-03-15,54.88,47.196,75.39,42.23,116.52,202.17,25.8089,49.95
2016-03-14,55.24,47.215,75.67,42.86,116.56,202.5,25.81,50.4
2016-03-11,55.36,47.39,75.76,43.0,116.22,202.76,25.89,50.1
2016-03-10,54.27,47.215,75.43,41.94,115.89,199.54,25.3137,49.05
2016-03-09,54.3,46.95505,75.36,42.0,115.41,199.38,25.35,49.1
2016-03-08,54.01,47.285,75.02,41.75,115.54,198.4,25.191,49.25
2016-03-07,54.6,46.99,75.5,42.29,114.93,200.59,25.3737,50.0
2016-03-04,54.56,46.911,75.54,42.29,114.8,200.43,25.36,49.75
2016-03-03,54.22,46.915,75.42,41.84,114.82,199.775,25.2964,49.25
2016-03-02,53.82,46.56,75.26,41.42,114.28,199.0,25.2,48.85
2016-03-01,53.48,46.59,75.2,41.05,114.05,198.11,25.03,48.5
2016-02-29,52.2,46.74,74.88,39.98,115.01,193.56,24.4604,47.3
2016-02-26,52.48,46.675,74.86,40.08,114.93,195.0892,24.56,47.5
2016-02-25,52.61,47.025,74.55,40.22,114.97,195.54,24.73,47.2
2016-02-24,52.05,46.9,74.44,39.81,114.33,193.2,24.3295,46.8
2016-02-23,51.97,46.845,74.42,39.91,114.22,192.32,24.31,46.8
2016-02-22,52.75,46.835,74.32,40.58,113.99,194.78,24.4592,47.4
2016-02-19,52.02,46.955,74.18,40.07,113.76,192.0,24.256,47.0
2016-02-18,52.11,46.96,74.18,40.18,113.84,192.09,24.0197,47.2
2016-02-17,52.33,46.755,73.95,40.36,112.92,192.88,23.992,47.15
2016-02-16,51.4,46.725,73.47,39.61,112.95,189.78,23.7053,46.1
2016-02-15,,,,,,,,
2016-02-12,50.39,47.085,73.21,38.8,113.49,186.63,23.25,44.9
2016-02-11,49.52,47.385,73.08,38.18,114.13,182.86,23.03,43.85
2016-02-10,50.19,47.29995,73.14,38.715,113.75,185.27,23.453,44.8
2016-02-09,50.2,47.06,73.0,38.74,113.61,185.43,23.218,44.5
2016-02-08,50.48,46.775,73.6,39.19,114.0,185.42,23.5516,45.3
2016-02-05,51.32,46.565,73.71,39.92,113.41,187.95,24.13,47.15
2016-02-04,52.19,46.69,73.67,40.49,113.43,191.6,24.52,47.55
2016-02-03,52.04,46.39,73.5,40.32,113.38,191.3,24.4625,47.35
2016-02-02,51.64,45.6,73.33,39.89,113.66,190.16,24.17,47.1
2016-02-01,52.76,45.355,73.5,40.88,113.45,193.65,24.574,48.35
2016-01-29,52.86,45.355,73.73,40.98,114.15,193.7208,24.321,48.1
2016-01-28,51.75,45.505,73.6699,40.11,113.56,189.11,23.85,47.35
2016-01-27,51.47,45.3,73.3,39.89,113.43,188.13,23.9088,47.125
2016-01-26,51.9,45.195,73.008,40.12,113.74,190.2,24.27,47.525
2016-01-25,51.05,45.04,72.81,39.41,113.42,187.64,23.7729,46.7
2016-01-22,51.82,44.885,72.9501,40.04,113.54,190.52,23.9657,47.4
2016-01-21,50.54,45.2,72.33,38.88,113.47,186.69,23.48,46.1
2016-01-20,50.26,45.16,72.38,38.58,113.8,185.65,23.34,45.8
2016-01-19,51.08,45.15,72.52,39.44,113.63,188.06,23.76,46.5
2016-01-18,,,,,,,,
2016-01-15,50.78,45.225,72.32,39.09,114.14,187.81,23.63,46.75
2016-01-14,52.26,45.015,72.95,40.57,114.31,191.93,24.01,48.05
2016-01-13,51.51,45.135,73.05,40.06,114.88,188.83,23.9261,47.6
2016-01-12,52.58,45.07,73.52,40.7,114.53,193.6608,24.2,48.6
2016-01-11,52.24,44.925,73.71,40.53,114.27,192.11,24.3101,48.551
2016-01-08,52.18,45.1775,73.83,40.45,114.64,191.923,24.16,48.85
2016-01-07,52.79,45.295,73.75,40.94,114.55,194.05,24.57,49.55
2016-01-06,54.05,44.825,74.06,41.84,114.46,198.82,24.96,51.0
2016-01-05,54.875,44.705,74.13,42.57,114.01,201.36,25.11,51.65
2016-01-04,54.83,44.855,74.16,42.67,113.95,201.0192,24.8258,52.05
2015-12-31,55.82,44.835,73.96,43.41,114.01,203.87,25.249,52.6
2015-12-30,56.38,44.875,74.08,43.84,113.82,205.93,25.38,52.8
2015-12-29,56.79,44.945,74.02,44.22,113.82,207.4,25.4451,53.3
2015-12-28,56.3,45.235,74.12,43.8,114.41,205.21,25.2123,53.1
2015-12-24,56.47,45.135,74.17,43.96,114.55,205.68,25.0962,53.59
2015-12-23,56.54,44.92005,74.1299,44.02,114.5,206.02,25.0968,53.4
2015-12-22,55.74,44.94,74.32,43.3,114.4,203.5,24.97,52.35
2015-12-21,55.31,44.985,74.09,42.96,114.55,201.67,24.794,52.15
2015-12-18,55.56,44.85905,74.22,43.1,114.47,200.0208,25.04,51.7
2015-12-17,56.36,44.47,74.44,43.46,114.47,204.86,25.14,52.5
2015-12-16,57.15,44.675,74.34,44.01,114.34,208.03,25.4389,52.85
2015-12-15,56.17,44.85,74.31,43.22,114.36,205.0308,24.8799,52.0
2015-12-14,55.62,45.2,74.17,42.9,114.35,202.9008,24.66,51.2
2015-12-11,55.42,45.36,74.0999,42.74,115.2,201.88,24.42,51.9
2015-12-10,56.51,45.115,74.85,43.6,115.0,205.87,24.65,53.2
2015-12-09,56.55,45.29,75.0,43.67,115.27,205.34,24.83,53.2
2015-12-08,56.85,44.8,74.91,43.83,115.3,206.949,25.03,53.4
2015-12-07,57.42,44.655,75.13,44.48,115.45,208.35,25.05,54.05
2015-12-04,57.92,44.6,75.28,44.93,115.25,209.62,25.12,54.5
2015-12-03,57.1,44.75,75.09,44.6,114.63,205.61,24.7152,54.35
2015-12-02,57.74,44.355,75.58,44.86,116.17,208.529,25.02,54.7
2015-12-01,58.33,44.39,75.59,45.33,116.45,210.68,25.57,54.9
2015-11-30,57.76,44.19,75.8,44.88,115.91,208.69,25.18,54.8
2015-11-27,57.925,44.355,75.83,44.95,115.86,209.56,25.2799,54.5
2015-11-26,,,,,,,,
2015-11-25,58.01,44.39,75.92,45.11,115.82,209.32,25.1666,54.5
2015-11-24,57.96,44.335,75.9825,45.09,115.71,209.35,25.1299,54.2
2015-11-23,57.91,44.235,76.0,45.02,115.67,209.07,25.118,54.3
2015-11-20,58.14,44.36,76.02,45.33,115.63,209.3108,25.21,54.35
2015-11-19,58.01,44.57495,75.98,45.35,115.65,208.55,24.998,54.4
2015-11-18,57.86,44.175,75.82,45.07,115.31,208.73,24.895,54.4
2015-11-17,57.19,44.155,75.64,44.69,115.28,205.47,24.67,53.85
2015-11-16,57.17,44.2,75.48,44.63,115.16,205.62,24.56,54.35
2015-11-13,56.405,44.39,75.63,44.05,115.14,202.54,24.2978,53.4
2015-11-12,57.0,44.375,75.65,44.42,114.8,204.84,24.55,54.1
2015-11-11,57.7,44.1625,75.65,44.96,114.84,207.74,24.64,54.65
2015-11-10,57.8,44.05,75.64,44.84,114.85,208.56,24.49,54.7
2015-11-09,57.75,44.08,75.32,44.86,114.56,208.08,24.3981,54.85
2015-11-06,58.38,44.0915,75.7,45.38,114.75,210.04,24.91,55.4
2015-11-05,58.57,44.71,76.15,45.68,115.5,210.15,25.58,55.4
2015-11-04,58.69,44.84,76.17,45.78,115.47,210.36,25.44,55.55
2015-11-03,58.91,45.18,76.1,46.05,115.6,211.0,25.69,55.7
2015-11-02,58.73,45.26,75.96,45.89,115.59,210.39,25.87,55.75
2015-10-30,58.07,45.335,75.95,45.48,116.42,207.93,25.53,54.9
2015-10-29,58.3,45.295,76.0,45.51,116.12,208.83,25.67,54.95
2015-10-28,58.49,45.2555,76.16,45.93,116.94,208.95,25.6419,55.15
2015-10-27,57.97,45.675,76.37,45.71,117.4,206.6,25.665,54.9
2015-10-26,58.29,45.565,76.41,46.08,117.37,207.0,25.6798,55.45
2015-10-23,58.52,45.395,76.33,46.37,117.16,207.51,25.6999,55.7
2015-10-22,57.91,45.835,76.24,45.95,117.59,205.26,25.8692,55.0
2015-10-21,57.08,46.365,75.98,45.34,117.34,201.85,25.73,54.55
2015-10-20,57.39,46.1575,76.19,45.55,116.76,203.11,25.738,55.0
2015-10-19,57.49,46.315,76.39,45.61,116.98,203.37,25.6826,54.95
2015-10-16,57.66,46.435,76.43,45.88,116.99,203.27,25.4999,55.25
2015-10-15,57.56,46.54,76.23,45.87,116.95,202.35,25.2921,55.2995
2015-10-14,56.63,46.905,75.95,45.03,117.0,199.29,25.04,54.55
2015-10-13,56.57,46.41995,75.64,44.87,116.54,200.25,25.01,54.6
2015-10-12,57.15,46.39,75.68,45.48,116.63,201.52,25.235,55.25
2015-10-09,57.21,46.205,75.65,45.63,116.16,201.33,25.11,55.4
2015-10-08,57.11,46.055,75.47,45.54,116.11,201.21,25.27,55.65
2015-10-07,56.61,45.945,75.27,45.14,116.57,199.41,24.868,55.55
2015-10-06,55.99,46.025,75.2,44.45,116.16,197.79,24.8617,54.7
2015-10-05,56.04,45.695,75.029,44.43,115.93,198.47,24.8999,54.55
2015-10-02,54.99,45.945,74.68,43.52,116.24,195.0,24.4734,53.75
2015-10-01,54.06,45.67,74.12,42.79,115.73,192.13,24.18,52.9
2015-09-30,53.94,45.525,74.1901,42.63,116.09,191.63,24.13,52.5
2015-09-29,52.83,45.75,73.77,41.8,116.11,188.12,23.93,51.4
2015-09-28,52.85,45.585,73.93,41.75,115.96,188.01,23.724,52.1
2015-09-25,54.13,45.4125,74.47,42.65,115.76,192.85,24.1,53.4
2015-09-24,53.99,45.605,74.58,42.58,116.11,192.9,24.1799,53.25
2015-09-23,54.18,45.54,75.03,42.77,116.09,193.6,24.1899,53.55
2015-09-22,54.43,45.56,75.045,43.02,116.16,193.91,24.1337,53.95
2015-09-21,55.41,45.585,75.45,44.07,115.66,196.46,24.43,54.9
2015-09-18,55.25,46.02,75.85,44.07,116.25,195.45,24.306,54.45
2015-09-17,56.4,46.225,75.71,45.07,115.9,199.73,24.4028,55.6
2015-09-16,56.48,45.605,75.1601,45.0,114.95,200.18,24.072,55.35
2015-09-15,55.7,45.53,75.15,44.27,114.74,198.46,23.91,54.7
2015-09-14,55.15,45.905,75.21,43.91,115.61,196.01,23.64,54.6
2015-09-11,55.42,45.805,75.1797,44.18,115.62,196.74,23.7,55.0
2015-09-10,55.31,45.625,75.21,44.17,115.54,195.85,23.44,55.2
2015-09-09,54.94,45.62,75.18,43.86,115.77,194.79,23.28,54.65
2015-09-08,55.48,45.635,75.18,44.13,115.52,197.43,23.63,55.4
2015-09-07,,,,,,,,
2015-09-04,54.05,45.5,75.29,42.91,116.06,192.59,23.23,53.8
2015-09-03,55.09,45.41,75.21,43.9,115.8,195.55,23.66,54.5
2015-09-02,54.98,45.445,74.81,43.81,115.25,195.41,23.6,54.15
2015-09-01,54.03,45.485,75.25,43.18,115.42,191.77,23.31,53.4
2015-08-31,55.86,45.175,75.55,44.66,115.06,197.67,23.8904,55.05
2015-08-28,56.3,45.23,75.58,44.94,115.35,199.28,24.28,55.4
2015-08-27,56.35,45.54,75.37,45.08,115.14,199.27,24.1701,55.35
2015-08-26,55.17,45.795,74.59,44.21,115.03,194.46,23.8778,54.2
2015-08-25,53.36,46.255,74.71,43.11,115.1,187.27,23.71,52.7
2015-08-24,53.46,46.835,74.4,42.77,115.69,189.5,24.08,52.0
2015-08-21,55.56,46.165,75.18,44.45,116.01,197.83,25.02,54.4
2015-08-20,57.19,45.645,75.33,45.58,115.98,203.97,25.422,55.4
2015-08-19,58.48,45.39,75.58,46.65,115.91,208.32,25.55,57.3
2015-08-18,59.03,45.03,75.8,47.13,115.35,209.98,25.74,57.8
2015-08-17,59.31,45.085,76.0,47.43,115.79,210.59,25.6799,58.05
