Date,Price
2015-09-02,182.820127623
2015-09-01,181.683517752
2015-08-31,183.04678372
2015-08-28,183.761419387
2015-08-27,182.740517808
2015-08-26,182.867161944
2015-08-25,179.800242965
2015-08-24,180.254679111
2015-08-21,181.834245183
2015-08-20,183.28855808
2015-08-19,184.154771712
2015-08-18,185.440061609
2015-08-17,184.847620565
2015-08-14,184.341029341
2015-08-13,183.825232176
2015-08-12,184.576563854
2015-08-11,185.41979624
2015-08-10,184.854379389
2015-08-07,185.822248853
2015-08-06,185.8816552
2015-08-05,185.805093561
2015-08-04,187.56803532
2015-08-03,186.654786109
2015-07-31,186.238803366
2015-07-30,186.003601532
2015-07-29,185.624441296
2015-07-28,184.546119744
2015-07-27,184.490989622
2015-07-24,185.292285156
2015-07-23,185.103665712
2015-07-22,185.317250348
2015-07-21,185.267604249
2015-07-20,186.683917392
2015-07-17,186.67496596
2015-07-16,185.86485801
2015-07-15,184.846071735
2015-07-14,183.7083374
2015-07-13,183.647761319
2015-07-10,181.97243071
2015-07-09,184.374348685
2015-07-08,184.369366993
2015-07-07,184.44965506
2015-07-06,183.828072255
2015-07-03,182.605966209
2015-07-02,182.784513996
2015-07-01,183.429869275
2015-06-30,182.914317443
2015-06-29,181.153264976
2015-06-26,181.324827348
2015-06-25,181.475874008
2015-06-24,181.41569896
2015-06-23,181.947144838
2015-06-22,180.650282872
2015-06-19,180.74323818
2015-06-18,180.539856816
2015-06-17,179.670984316
2015-06-16,181.154751855
2015-06-15,180.396264261
2015-06-12,180.871000844
2015-06-11,180.675741572
2015-06-10,179.499167892
2015-06-09,179.824341324
2015-06-08,179.617870488
2015-06-05,181.975991933
2015-06-04,181.676367072
2015-06-03,180.8248844
2015-06-02,183.06417444
2015-06-01,186.304071408
2015-05-29,186.280489152
2015-05-28,186.38128296
2015-05-27,187.0221738
2015-05-26,187.729273809
2015-05-25,186.727754556
2015-05-22,186.03063019
2015-05-21,185.16509715
2015-05-20,185.166761307
2015-05-19,184.53006102
2015-05-18,183.34128945
2015-05-15,182.116944548
2015-05-14,181.702937196
2015-05-13,182.273502838
2015-05-12,183.946704018
2015-05-11,184.826114046
2015-05-08,184.92140754
2015-05-07,183.526408194
2015-05-06,182.4817923
2015-05-05,184.658678229
2015-05-04,186.008980462
2015-05-01,185.497557876
2015-04-30,185.620975441
2015-04-29,187.44076478
2015-04-28,189.819334675
2015-04-27,190.947694399
2015-04-24,191.106056006
2015-04-23,191.231574139
2015-04-22,192.4268472
2015-04-21,192.756543837
2015-04-20,192.949215485
2015-04-17,192.05355915
2015-04-16,192.301337046
2015-04-15,193.029682546
2015-04-14,194.015880261
2015-04-13,194.212452079
2015-04-10,193.850291434
2015-04-09,193.067918198
2015-04-08,192.025730185
2015-04-07,191.585396739
2015-04-06,190.925527597
2015-04-03,189.04545568
2015-04-02,190.476595449
2015-03-31,192.157395677
2015-03-30,190.538199609
2015-03-27,190.146364948
2015-03-26,190.273302044
2015-03-25,189.51223416
2015-03-24,189.807027564
2015-03-23,189.460831802
2015-03-20,190.831620168
2015-03-19,192.219868777
2015-03-18,188.457767854
2015-03-17,192.232318038
2015-03-16,192.672705112
2015-03-13,193.602486826
2015-03-12,191.798097504
2015-03-11,193.020863136
2015-03-10,190.777753452
2015-03-09,188.354400738
2015-03-06,188.2950447
2015-03-05,186.968242776
