sep=;
"Date";"Open(QEURIBOR1MD=)";"High(QEURIBOR1MD=)";"Low(QEURIBOR1MD=)";"Last(QEURIBOR1MD=)"
"06.02.2024";"";"";"";"3,893"
"05.02.2024";"";"";"";"3,887"
"02.02.2024";"";"";"";"3,864"
"01.02.2024";"";"";"";"3,873"
"31.01.2024";"";"";"";"3,877"
"30.01.2024";"";"";"";"3,854"
"29.01.2024";"";"";"";"3,853"
"26.01.2024";"";"";"";"3,871"
"25.01.2024";"";"";"";"3,868"
"24.01.2024";"";"";"";"3,862"
"23.01.2024";"";"";"";"3,869"
"22.01.2024";"";"";"";"3,859"
"19.01.2024";"";"";"";"3,854"
"18.01.2024";"";"";"";"3,869"
"17.01.2024";"";"";"";"3,875"
"16.01.2024";"";"";"";"3,894"
"15.01.2024";"";"";"";"3,868"
"12.01.2024";"";"";"";"3,893"
"11.01.2024";"";"";"";"3,88"
"10.01.2024";"";"";"";"3,877"
"09.01.2024";"";"";"";"3,867"
"08.01.2024";"";"";"";"3,871"
"05.01.2024";"";"";"";"3,878"
"04.01.2024";"";"";"";"3,858"
"03.01.2024";"";"";"";"3,865"
"02.01.2024";"";"";"";"3,856"
"29.12.2023";"";"";"";"3,845"
"28.12.2023";"";"";"";"3,872"
"27.12.2023";"";"";"";"3,843"
"22.12.2023";"";"";"";"3,865"
"21.12.2023";"";"";"";"3,876"
"20.12.2023";"";"";"";"3,859"
"19.12.2023";"";"";"";"3,853"
"18.12.2023";"";"";"";"3,859"
"15.12.2023";"";"";"";"3,853"
"14.12.2023";"";"";"";"3,844"
"13.12.2023";"";"";"";"3,833"
"12.12.2023";"";"";"";"3,862"
"11.12.2023";"";"";"";"3,858"
"08.12.2023";"";"";"";"3,853"
"07.12.2023";"";"";"";"3,872"
"06.12.2023";"";"";"";"3,859"
"05.12.2023";"";"";"";"3,865"
"04.12.2023";"";"";"";"3,855"
"01.12.2023";"";"";"";"3,869"
"30.11.2023";"";"";"";"3,868"
"29.11.2023";"";"";"";"3,854"
"28.11.2023";"";"";"";"3,847"
"27.11.2023";"";"";"";"3,848"
"24.11.2023";"";"";"";"3,805"
"23.11.2023";"";"";"";"3,835"
"22.11.2023";"";"";"";"3,818"
"21.11.2023";"";"";"";"3,815"
"20.11.2023";"";"";"";"3,822"
"17.11.2023";"";"";"";"3,819"
"16.11.2023";"";"";"";"3,839"
"15.11.2023";"";"";"";"3,791"
"14.11.2023";"";"";"";"3,822"
"13.11.2023";"";"";"";"3,819"
"10.11.2023";"";"";"";"3,834"
"09.11.2023";"";"";"";"3,838"
"08.11.2023";"";"";"";"3,858"
"07.11.2023";"";"";"";"3,85"
"06.11.2023";"";"";"";"3,86"
"03.11.2023";"";"";"";"3,877"
"02.11.2023";"";"";"";"3,883"
"01.11.2023";"";"";"";"3,893"
"31.10.2023";"";"";"";"3,876"
"30.10.2023";"";"";"";"3,893"
"27.10.2023";"";"";"";"3,868"
"26.10.2023";"";"";"";"3,883"
"25.10.2023";"";"";"";"3,845"
"24.10.2023";"";"";"";"3,842"
"23.10.2023";"";"";"";"3,861"
"20.10.2023";"";"";"";"3,863"
"19.10.2023";"";"";"";"3,855"
"18.10.2023";"";"";"";"3,864"
"17.10.2023";"";"";"";"3,845"
"16.10.2023";"";"";"";"3,862"
"13.10.2023";"";"";"";"3,86"
"12.10.2023";"";"";"";"3,872"
"11.10.2023";"";"";"";"3,865"
"10.10.2023";"";"";"";"3,864"
"09.10.2023";"";"";"";"3,871"
"06.10.2023";"";"";"";"3,863"
"05.10.2023";"";"";"";"3,825"
"04.10.2023";"";"";"";"3,834"
"03.10.2023";"";"";"";"3,872"
"02.10.2023";"";"";"";"3,858"
"29.09.2023";"";"";"";"3,847"
"28.09.2023";"";"";"";"3,845"
"27.09.2023";"";"";"";"3,858"
"26.09.2023";"";"";"";"3,843"
"25.09.2023";"";"";"";"3,865"
"22.09.2023";"";"";"";"3,872"
"21.09.2023";"";"";"";"3,869"
"20.09.2023";"";"";"";"3,834"
"19.09.2023";"";"";"";"3,891"
"18.09.2023";"";"";"";"3,762"
"15.09.2023";"";"";"";"3,762"
"14.09.2023";"";"";"";"3,725"
"13.09.2023";"";"";"";"3,675"
"12.09.2023";"";"";"";"3,699"
"11.09.2023";"";"";"";"3,662"
"08.09.2023";"";"";"";"3,682"
"07.09.2023";"";"";"";"3,67"
"06.09.2023";"";"";"";"3,651"
"05.09.2023";"";"";"";"3,625"
"04.09.2023";"";"";"";"3,636"
"01.09.2023";"";"";"";"3,639"
"31.08.2023";"";"";"";"3,637"
"30.08.2023";"";"";"";"3,654"
"29.08.2023";"";"";"";"3,631"
"28.08.2023";"";"";"";"3,645"
"25.08.2023";"";"";"";"3,62"
"24.08.2023";"";"";"";"3,632"
"23.08.2023";"";"";"";"3,642"
"22.08.2023";"";"";"";"3,637"
"21.08.2023";"";"";"";"3,612"
"18.08.2023";"";"";"";"3,615"
"17.08.2023";"";"";"";"3,632"
"16.08.2023";"";"";"";"3,623"
"15.08.2023";"";"";"";"3,627"
"14.08.2023";"";"";"";"3,664"
"11.08.2023";"";"";"";"3,638"
"10.08.2023";"";"";"";"3,621"
"09.08.2023";"";"";"";"3,625"
"08.08.2023";"";"";"";"3,615"
"07.08.2023";"";"";"";"3,638"
"04.08.2023";"";"";"";"3,615"
"03.08.2023";"";"";"";"3,609"
"02.08.2023";"";"";"";"3,61"
"01.08.2023";"";"";"";"3,58"
"31.07.2023";"";"";"";"3,578"
"28.07.2023";"";"";"";"3,585"
"27.07.2023";"";"";"";"3,565"
"26.07.2023";"";"";"";"3,545"
"25.07.2023";"";"";"";"3,521"
"24.07.2023";"";"";"";"3,475"
"21.07.2023";"";"";"";"3,502"
"20.07.2023";"";"";"";"3,472"
"19.07.2023";"";"";"";"3,455"
"18.07.2023";"";"";"";"3,465"
"17.07.2023";"";"";"";"3,457"
"14.07.2023";"";"";"";"3,464"
"13.07.2023";"";"";"";"3,446"
"12.07.2023";"";"";"";"3,457"
"11.07.2023";"";"";"";"3,456"
"10.07.2023";"";"";"";"3,438"
"07.07.2023";"";"";"";"3,425"
"06.07.2023";"";"";"";"3,377"
"05.07.2023";"";"";"";"3,393"
"04.07.2023";"";"";"";"3,388"
"03.07.2023";"";"";"";"3,385"
"30.06.2023";"";"";"";"3,399"
"29.06.2023";"";"";"";"3,415"
"28.06.2023";"";"";"";"3,418"
"27.06.2023";"";"";"";"3,411"
"26.06.2023";"";"";"";"3,429"
"23.06.2023";"";"";"";"3,448"
"22.06.2023";"";"";"";"3,413"
"21.06.2023";"";"";"";"3,439"
"20.06.2023";"";"";"";"3,383"
"19.06.2023";"";"";"";"3,372"
"16.06.2023";"";"";"";"3,355"
"15.06.2023";"";"";"";"3,35"
"14.06.2023";"";"";"";"3,338"
"13.06.2023";"";"";"";"3,328"
"12.06.2023";"";"";"";"3,315"
"09.06.2023";"";"";"";"3,29"
"08.06.2023";"";"";"";"3,258"
"07.06.2023";"";"";"";"3,271"
"06.06.2023";"";"";"";"3,254"
"05.06.2023";"";"";"";"3,222"
"02.06.2023";"";"";"";"3,218"
"01.06.2023";"";"";"";"3,21"
"31.05.2023";"";"";"";"3,211"
"30.05.2023";"";"";"";"3,214"
"29.05.2023";"";"";"";"3,213"
"26.05.2023";"";"";"";"3,199"
"25.05.2023";"";"";"";"3,198"
"24.05.2023";"";"";"";"3,138"
"23.05.2023";"";"";"";"3,142"
"22.05.2023";"";"";"";"3,135"
"19.05.2023";"";"";"";"3,134"
"18.05.2023";"";"";"";"3,151"
"17.05.2023";"";"";"";"3,152"
"16.05.2023";"";"";"";"3,158"
"15.05.2023";"";"";"";"3,15"
"12.05.2023";"";"";"";"3,162"
"11.05.2023";"";"";"";"3,159"
"10.05.2023";"";"";"";"3,146"
"09.05.2023";"";"";"";"3,161"
"08.05.2023";"";"";"";"3,138"
"05.05.2023";"";"";"";"3,099"
"04.05.2023";"";"";"";"3,112"
"03.05.2023";"";"";"";"3,088"
"02.05.2023";"";"";"";"3,093"
"28.04.2023";"";"";"";"3,052"
"27.04.2023";"";"";"";"3,037"
"26.04.2023";"";"";"";"3,015"
"25.04.2023";"";"";"";"3,024"
"24.04.2023";"";"";"";"3,031"
"21.04.2023";"";"";"";"2,956"
"20.04.2023";"";"";"";"2,998"
"19.04.2023";"";"";"";"2,987"
"18.04.2023";"";"";"";"2,968"
"17.04.2023";"";"";"";"2,966"
"14.04.2023";"";"";"";"2,948"
"13.04.2023";"";"";"";"2,934"
"12.04.2023";"";"";"";"2,889"
"11.04.2023";"";"";"";"2,889"
"06.04.2023";"";"";"";"2,887"
"05.04.2023";"";"";"";"2,888"
"04.04.2023";"";"";"";"2,899"
"03.04.2023";"";"";"";"2,928"
"31.03.2023";"";"";"";"2,915"
"30.03.2023";"";"";"";"2,921"
"29.03.2023";"";"";"";"2,905"
"28.03.2023";"";"";"";"2,904"
"27.03.2023";"";"";"";"2,902"
"24.03.2023";"";"";"";"2,928"
"23.03.2023";"";"";"";"2,902"
"22.03.2023";"";"";"";"2,902"
"21.03.2023";"";"";"";"2,822"
"20.03.2023";"";"";"";"2,778"
"17.03.2023";"";"";"";"2,648"
"16.03.2023";"";"";"";"2,558"
"15.03.2023";"";"";"";"2,615"
"14.03.2023";"";"";"";"2,601"
"13.03.2023";"";"";"";"2,646"
"10.03.2023";"";"";"";"2,63"
"09.03.2023";"";"";"";"2,573"
"08.03.2023";"";"";"";"2,565"
"07.03.2023";"";"";"";"2,562"
"06.03.2023";"";"";"";"2,511"
"03.03.2023";"";"";"";"2,551"
"02.03.2023";"";"";"";"2,502"
"01.03.2023";"";"";"";"2,487"
"28.02.2023";"";"";"";"2,478"
"27.02.2023";"";"";"";"2,422"
"24.02.2023";"";"";"";"2,429"
"23.02.2023";"";"";"";"2,403"
"22.02.2023";"";"";"";"2,396"
"21.02.2023";"";"";"";"2,392"
"20.02.2023";"";"";"";"2,383"
"17.02.2023";"";"";"";"2,374"
"16.02.2023";"";"";"";"2,406"
"15.02.2023";"";"";"";"2,405"
"14.02.2023";"";"";"";"2,374"
"13.02.2023";"";"";"";"2,402"
"10.02.2023";"";"";"";"2,375"
"09.02.2023";"";"";"";"2,363"
"08.02.2023";"";"";"";"2,381"
"07.02.2023";"";"";"";"2,361"
"06.02.2023";"";"";"";"2,325"
"03.02.2023";"";"";"";"2,255"
"02.02.2023";"";"";"";"2,262"
"01.02.2023";"";"";"";"2,19"
"31.01.2023";"";"";"";"2,177"
"30.01.2023";"";"";"";"2,144"
"27.01.2023";"";"";"";"2,13"
"26.01.2023";"";"";"";"2,077"
"25.01.2023";"";"";"";"2,064"
"24.01.2023";"";"";"";"2,052"
"23.01.2023";"";"";"";"2,014"
"20.01.2023";"";"";"";"1,999"
"19.01.2023";"";"";"";"1,99"
"18.01.2023";"";"";"";"1,985"
"17.01.2023";"";"";"";"1,98"
"16.01.2023";"";"";"";"1,97"
"13.01.2023";"";"";"";"1,908"
"12.01.2023";"";"";"";"1,918"
"11.01.2023";"";"";"";"1,922"
"10.01.2023";"";"";"";"1,935"
"09.01.2023";"";"";"";"1,898"
"06.01.2023";"";"";"";"1,904"
"05.01.2023";"";"";"";"1,894"
"04.01.2023";"";"";"";"1,888"
"03.01.2023";"";"";"";"1,854"
"02.01.2023";"";"";"";"1,883"
"30.12.2022";"";"";"";"1,884"
"29.12.2022";"";"";"";"1,901"
"28.12.2022";"";"";"";"1,898"
"27.12.2022";"";"";"";"1,895"
"23.12.2022";"";"";"";"1,91"
"22.12.2022";"";"";"";"1,894"
"21.12.2022";"";"";"";"1,913"
"20.12.2022";"";"";"";"1,898"
"19.12.2022";"";"";"";"1,797"
"16.12.2022";"";"";"";"1,748"
"15.12.2022";"";"";"";"1,691"
"14.12.2022";"";"";"";"1,697"
"13.12.2022";"";"";"";"1,686"
"12.12.2022";"";"";"";"1,622"
"09.12.2022";"";"";"";"1,605"
"08.12.2022";"";"";"";"1,538"
"07.12.2022";"";"";"";"1,552"
"06.12.2022";"";"";"";"1,519"
"05.12.2022";"";"";"";"1,523"
"02.12.2022";"";"";"";"1,514"
"01.12.2022";"";"";"";"1,526"
"30.11.2022";"";"";"";"1,512"
"29.11.2022";"";"";"";"1,497"
"28.11.2022";"";"";"";"1,492"
"25.11.2022";"";"";"";"1,476"
"24.11.2022";"";"";"";"1,462"
"23.11.2022";"";"";"";"1,448"
"22.11.2022";"";"";"";"1,418"
"21.11.2022";"";"";"";"1,4"
"18.11.2022";"";"";"";"1,413"
"17.11.2022";"";"";"";"1,425"
"16.11.2022";"";"";"";"1,395"
"15.11.2022";"";"";"";"1,414"
"14.11.2022";"";"";"";"1,405"
"11.11.2022";"";"";"";"1,362"
"10.11.2022";"";"";"";"1,395"
"09.11.2022";"";"";"";"1,415"
"08.11.2022";"";"";"";"1,415"
"07.11.2022";"";"";"";"1,405"
"04.11.2022";"";"";"";"1,398"
"03.11.2022";"";"";"";"1,401"
"02.11.2022";"";"";"";"1,385"
"01.11.2022";"";"";"";"1,376"
"31.10.2022";"";"";"";"1,253"
"28.10.2022";"";"";"";"1,208"
"27.10.2022";"";"";"";"1,133"
"26.10.2022";"";"";"";"1,109"
"25.10.2022";"";"";"";"1,038"
"24.10.2022";"";"";"";"0,979"
"21.10.2022";"";"";"";"0,983"
"20.10.2022";"";"";"";"0,943"
"19.10.2022";"";"";"";"0,938"
"18.10.2022";"";"";"";"0,919"
"17.10.2022";"";"";"";"0,913"
"14.10.2022";"";"";"";"0,892"
"13.10.2022";"";"";"";"0,845"
"12.10.2022";"";"";"";"0,854"
"11.10.2022";"";"";"";"0,843"
"10.10.2022";"";"";"";"0,809"
"07.10.2022";"";"";"";"0,783"
"06.10.2022";"";"";"";"0,733"
"05.10.2022";"";"";"";"0,706"
"04.10.2022";"";"";"";"0,664"
"03.10.2022";"";"";"";"0,674"
"30.09.2022";"";"";"";"0,679"
"29.09.2022";"";"";"";"0,666"
"28.09.2022";"";"";"";"0,685"
"27.09.2022";"";"";"";"0,722"
"26.09.2022";"";"";"";"0,7"
"23.09.2022";"";"";"";"0,698"
"22.09.2022";"";"";"";"0,68"
"21.09.2022";"";"";"";"0,708"
"20.09.2022";"";"";"";"0,7"
"19.09.2022";"";"";"";"0,692"
"16.09.2022";"";"";"";"0,678"
"15.09.2022";"";"";"";"0,68"
"14.09.2022";"";"";"";"0,669"
"13.09.2022";"";"";"";"0,619"
"12.09.2022";"";"";"";"0,586"
"09.09.2022";"";"";"";"0,48"
"08.09.2022";"";"";"";"0,381"
"07.09.2022";"";"";"";"0,394"
"06.09.2022";"";"";"";"0,368"
"05.09.2022";"";"";"";"0,298"
"02.09.2022";"";"";"";"0,314"
"01.09.2022";"";"";"";"0,228"
"31.08.2022";"";"";"";"0,23"
"30.08.2022";"";"";"";"0,196"
"29.08.2022";"";"";"";"0,12"
"26.08.2022";"";"";"";"0,094"
"25.08.2022";"";"";"";"0,085"
"24.08.2022";"";"";"";"0,079"
"23.08.2022";"";"";"";"0,059"
"22.08.2022";"";"";"";"0,046"
"19.08.2022";"";"";"";"0,026"
"18.08.2022";"";"";"";"0,003"
"17.08.2022";"";"";"";"-0,014"
"16.08.2022";"";"";"";"-0,028"
"15.08.2022";"";"";"";"-0,016"
"12.08.2022";"";"";"";"-0,035"
"11.08.2022";"";"";"";"-0,027"
"10.08.2022";"";"";"";"-0,025"
"09.08.2022";"";"";"";"-0,015"
"08.08.2022";"";"";"";"-0,032"
"05.08.2022";"";"";"";"-0,041"
"04.08.2022";"";"";"";"-0,039"
"03.08.2022";"";"";"";"-0,04"
"02.08.2022";"";"";"";"-0,048"
"01.08.2022";"";"";"";"-0,062"
"29.07.2022";"";"";"";"-0,071"
"28.07.2022";"";"";"";"-0,035"
"27.07.2022";"";"";"";"-0,062"
"26.07.2022";"";"";"";"-0,089"
"25.07.2022";"";"";"";"-0,131"
"22.07.2022";"";"";"";"-0,17"
"21.07.2022";"";"";"";"-0,252"
"20.07.2022";"";"";"";"-0,259"
"19.07.2022";"";"";"";"-0,325"
"18.07.2022";"";"";"";"-0,32"
"15.07.2022";"";"";"";"-0,317"
"14.07.2022";"";"";"";"-0,378"
"13.07.2022";"";"";"";"-0,421"
"12.07.2022";"";"";"";"-0,4"
"11.07.2022";"";"";"";"-0,398"
"08.07.2022";"";"";"";"-0,427"
"07.07.2022";"";"";"";"-0,464"
"06.07.2022";"";"";"";"-0,465"
"05.07.2022";"";"";"";"-0,46"
"04.07.2022";"";"";"";"-0,485"
"01.07.2022";"";"";"";"-0,506"
"30.06.2022";"";"";"";"-0,508"
"29.06.2022";"";"";"";"-0,535"
"28.06.2022";"";"";"";"-0,536"
"27.06.2022";"";"";"";"-0,551"
"24.06.2022";"";"";"";"-0,553"
"23.06.2022";"";"";"";"-0,528"
"22.06.2022";"";"";"";"-0,512"
"21.06.2022";"";"";"";"-0,512"
"20.06.2022";"";"";"";"-0,5"
"17.06.2022";"";"";"";"-0,487"
"16.06.2022";"";"";"";"-0,498"
"15.06.2022";"";"";"";"-0,494"
"14.06.2022";"";"";"";"-0,512"
"13.06.2022";"";"";"";"-0,536"
"10.06.2022";"";"";"";"-0,539"
"09.06.2022";"";"";"";"-0,533"
"08.06.2022";"";"";"";"-0,537"
"07.06.2022";"";"";"";"-0,525"
"06.06.2022";"";"";"";"-0,531"
"03.06.2022";"";"";"";"-0,538"
"02.06.2022";"";"";"";"-0,538"
"01.06.2022";"";"";"";"-0,541"
"31.05.2022";"";"";"";"-0,546"
"30.05.2022";"";"";"";"-0,545"
"27.05.2022";"";"";"";"-0,545"
"26.05.2022";"";"";"";"-0,544"
"25.05.2022";"";"";"";"-0,547"
"24.05.2022";"";"";"";"-0,543"
"23.05.2022";"";"";"";"-0,543"
"20.05.2022";"";"";"";"-0,535"
"19.05.2022";"";"";"";"-0,542"
"18.05.2022";"";"";"";"-0,552"
"17.05.2022";"";"";"";"-0,544"
"16.05.2022";"";"";"";"-0,558"
"13.05.2022";"";"";"";"-0,546"
"12.05.2022";"";"";"";"-0,544"
"11.05.2022";"";"";"";"-0,566"
"10.05.2022";"";"";"";"-0,553"
"09.05.2022";"";"";"";"-0,533"
"06.05.2022";"";"";"";"-0,553"
"05.05.2022";"";"";"";"-0,553"
"04.05.2022";"";"";"";"-0,544"
"03.05.2022";"";"";"";"-0,543"
"02.05.2022";"";"";"";"-0,527"
"29.04.2022";"";"";"";"-0,538"
"28.04.2022";"";"";"";"-0,522"
"27.04.2022";"";"";"";"-0,52"
"26.04.2022";"";"";"";"-0,513"
"25.04.2022";"";"";"";"-0,5"
"22.04.2022";"";"";"";"-0,52"
"21.04.2022";"";"";"";"-0,541"
"20.04.2022";"";"";"";"-0,569"
"19.04.2022";"";"";"";"-0,56"
"14.04.2022";"";"";"";"-0,547"
"13.04.2022";"";"";"";"-0,543"
"12.04.2022";"";"";"";"-0,538"
"11.04.2022";"";"";"";"-0,529"
"08.04.2022";"";"";"";"-0,541"
"07.04.2022";"";"";"";"-0,548"
"06.04.2022";"";"";"";"-0,54"
"05.04.2022";"";"";"";"-0,548"
"04.04.2022";"";"";"";"-0,551"
"01.04.2022";"";"";"";"-0,541"
"31.03.2022";"";"";"";"-0,532"
"30.03.2022";"";"";"";"-0,527"
"29.03.2022";"";"";"";"-0,533"
"28.03.2022";"";"";"";"-0,536"
"25.03.2022";"";"";"";"-0,546"
"24.03.2022";"";"";"";"-0,541"
"23.03.2022";"";"";"";"-0,549"
"22.03.2022";"";"";"";"-0,562"
"21.03.2022";"";"";"";"-0,55"
"18.03.2022";"";"";"";"-0,557"
"17.03.2022";"";"";"";"-0,548"
"16.03.2022";"";"";"";"-0,554"
"15.03.2022";"";"";"";"-0,553"
"14.03.2022";"";"";"";"-0,556"
"11.03.2022";"";"";"";"-0,548"
"10.03.2022";"";"";"";"-0,549"
"09.03.2022";"";"";"";"-0,53"
"08.03.2022";"";"";"";"-0,528"
"07.03.2022";"";"";"";"-0,517"
"04.03.2022";"";"";"";"-0,546"
"03.03.2022";"";"";"";"-0,549"
"02.03.2022";"";"";"";"-0,558"
"01.03.2022";"";"";"";"-0,553"
"28.02.2022";"";"";"";"-0,551"
"25.02.2022";"";"";"";"-0,543"
"24.02.2022";"";"";"";"-0,548"
"23.02.2022";"";"";"";"-0,544"
"22.02.2022";"";"";"";"-0,555"
"21.02.2022";"";"";"";"-0,556"
"18.02.2022";"";"";"";"-0,557"
"17.02.2022";"";"";"";"-0,562"
"16.02.2022";"";"";"";"-0,558"
"15.02.2022";"";"";"";"-0,555"
"14.02.2022";"";"";"";"-0,551"
"11.02.2022";"";"";"";"-0,557"
"10.02.2022";"";"";"";"-0,552"
"09.02.2022";"";"";"";"-0,547"
"08.02.2022";"";"";"";"-0,545"
"07.02.2022";"";"";"";"-0,548"
"04.02.2022";"";"";"";"-0,551"
"03.02.2022";"";"";"";"-0,56"
"02.02.2022";"";"";"";"-0,561"
"01.02.2022";"";"";"";"-0,56"
"31.01.2022";"";"";"";"-0,567"
"28.01.2022";"";"";"";"-0,563"
"27.01.2022";"";"";"";"-0,565"
"26.01.2022";"";"";"";"-0,565"
"25.01.2022";"";"";"";"-0,562"
"24.01.2022";"";"";"";"-0,563"
"21.01.2022";"";"";"";"-0,559"
"20.01.2022";"";"";"";"-0,561"
"19.01.2022";"";"";"";"-0,563"
"18.01.2022";"";"";"";"-0,563"
"17.01.2022";"";"";"";"-0,562"
"14.01.2022";"";"";"";"-0,565"
"13.01.2022";"";"";"";"-0,568"
"12.01.2022";"";"";"";"-0,563"
"11.01.2022";"";"";"";"-0,564"
"10.01.2022";"";"";"";"-0,563"
"07.01.2022";"";"";"";"-0,565"
"06.01.2022";"";"";"";"-0,57"
"05.01.2022";"";"";"";"-0,566"
"04.01.2022";"";"";"";"-0,569"
"03.01.2022";"";"";"";"-0,576"
"31.12.2021";"";"";"";"-0,583"
"30.12.2021";"";"";"";"-0,585"
"29.12.2021";"";"";"";"-0,594"
"28.12.2021";"";"";"";"-0,598"
"27.12.2021";"";"";"";"-0,614"
"24.12.2021";"";"";"";"-0,621"
"23.12.2021";"";"";"";"-0,648"
"22.12.2021";"";"";"";"-0,643"
"21.12.2021";"";"";"";"-0,611"
"20.12.2021";"";"";"";"-0,625"
"17.12.2021";"";"";"";"-0,611"
"16.12.2021";"";"";"";"-0,593"
"15.12.2021";"";"";"";"-0,598"
"14.12.2021";"";"";"";"-0,625"
"13.12.2021";"";"";"";"-0,593"
"10.12.2021";"";"";"";"-0,576"
"09.12.2021";"";"";"";"-0,581"
"08.12.2021";"";"";"";"-0,565"
"07.12.2021";"";"";"";"-0,573"
"06.12.2021";"";"";"";"-0,567"
"03.12.2021";"";"";"";"-0,569"
"02.12.2021";"";"";"";"-0,568"
"01.12.2021";"";"";"";"-0,573"
"30.11.2021";"";"";"";"-0,57"
"29.11.2021";"";"";"";"-0,563"
"26.11.2021";"";"";"";"-0,567"
"25.11.2021";"";"";"";"-0,568"
"24.11.2021";"";"";"";"-0,565"
"23.11.2021";"";"";"";"-0,57"
"22.11.2021";"";"";"";"-0,56"
"19.11.2021";"";"";"";"-0,558"
"18.11.2021";"";"";"";"-0,563"
"17.11.2021";"";"";"";"-0,567"
"16.11.2021";"";"";"";"-0,563"
"15.11.2021";"";"";"";"-0,566"
"12.11.2021";"";"";"";"-0,566"
"11.11.2021";"";"";"";"-0,574"
"10.11.2021";"";"";"";"-0,566"
"09.11.2021";"";"";"";"-0,563"
"08.11.2021";"";"";"";"-0,573"
"05.11.2021";"";"";"";"-0,567"
"04.11.2021";"";"";"";"-0,567"
"03.11.2021";"";"";"";"-0,565"
"02.11.2021";"";"";"";"-0,56"
"01.11.2021";"";"";"";"-0,557"
"29.10.2021";"";"";"";"-0,557"
"28.10.2021";"";"";"";"-0,556"
"27.10.2021";"";"";"";"-0,558"
"26.10.2021";"";"";"";"-0,556"
"25.10.2021";"";"";"";"-0,557"
"22.10.2021";"";"";"";"-0,563"
"21.10.2021";"";"";"";"-0,559"
"20.10.2021";"";"";"";"-0,563"
"19.10.2021";"";"";"";"-0,557"
"18.10.2021";"";"";"";"-0,561"
"15.10.2021";"";"";"";"-0,564"
"14.10.2021";"";"";"";"-0,563"
"13.10.2021";"";"";"";"-0,561"
"12.10.2021";"";"";"";"-0,561"
"11.10.2021";"";"";"";"-0,563"
"08.10.2021";"";"";"";"-0,561"
"07.10.2021";"";"";"";"-0,562"
"06.10.2021";"";"";"";"-0,564"
"05.10.2021";"";"";"";"-0,567"
"04.10.2021";"";"";"";"-0,559"
"01.10.2021";"";"";"";"-0,557"
"30.09.2021";"";"";"";"-0,563"
"29.09.2021";"";"";"";"-0,558"
"28.09.2021";"";"";"";"-0,558"
"27.09.2021";"";"";"";"-0,561"
"24.09.2021";"";"";"";"-0,553"
"23.09.2021";"";"";"";"-0,557"
"22.09.2021";"";"";"";"-0,561"
"21.09.2021";"";"";"";"-0,563"
"20.09.2021";"";"";"";"-0,558"
"17.09.2021";"";"";"";"-0,562"
"16.09.2021";"";"";"";"-0,559"
"15.09.2021";"";"";"";"-0,557"
"14.09.2021";"";"";"";"-0,556"
"13.09.2021";"";"";"";"-0,557"
"10.09.2021";"";"";"";"-0,558"
"09.09.2021";"";"";"";"-0,558"
"08.09.2021";"";"";"";"-0,557"
"07.09.2021";"";"";"";"-0,552"
"06.09.2021";"";"";"";"-0,555"
"03.09.2021";"";"";"";"-0,553"
"02.09.2021";"";"";"";"-0,558"
"01.09.2021";"";"";"";"-0,554"
"31.08.2021";"";"";"";"-0,554"
"30.08.2021";"";"";"";"-0,559"
"27.08.2021";"";"";"";"-0,556"
"26.08.2021";"";"";"";"-0,56"
"25.08.2021";"";"";"";"-0,559"
"24.08.2021";"";"";"";"-0,557"
"23.08.2021";"";"";"";"-0,557"
"20.08.2021";"";"";"";"-0,552"
"19.08.2021";"";"";"";"-0,56"
"18.08.2021";"";"";"";"-0,558"
"17.08.2021";"";"";"";"-0,565"
"16.08.2021";"";"";"";"-0,564"
"13.08.2021";"";"";"";"-0,561"
"12.08.2021";"";"";"";"-0,566"
"11.08.2021";"";"";"";"-0,565"
"10.08.2021";"";"";"";"-0,561"
"09.08.2021";"";"";"";"-0,561"
"06.08.2021";"";"";"";"-0,561"
"05.08.2021";"";"";"";"-0,568"
"04.08.2021";"";"";"";"-0,56"
"03.08.2021";"";"";"";"-0,563"
"02.08.2021";"";"";"";"-0,556"
"30.07.2021";"";"";"";"-0,556"
"29.07.2021";"";"";"";"-0,558"
"28.07.2021";"";"";"";"-0,558"
"27.07.2021";"";"";"";"-0,557"
"26.07.2021";"";"";"";"-0,558"
"23.07.2021";"";"";"";"-0,56"
"22.07.2021";"";"";"";"-0,553"
"21.07.2021";"";"";"";"-0,553"
"20.07.2021";"";"";"";"-0,558"
"19.07.2021";"";"";"";"-0,56"
"16.07.2021";"";"";"";"-0,557"
"15.07.2021";"";"";"";"-0,557"
"14.07.2021";"";"";"";"-0,559"
"13.07.2021";"";"";"";"-0,56"
"12.07.2021";"";"";"";"-0,549"
"09.07.2021";"";"";"";"-0,552"
"08.07.2021";"";"";"";"-0,556"
"07.07.2021";"";"";"";"-0,554"
"06.07.2021";"";"";"";"-0,553"
"05.07.2021";"";"";"";"-0,553"
"02.07.2021";"";"";"";"-0,555"
"01.07.2021";"";"";"";"-0,561"
"30.06.2021";"";"";"";"-0,569"
"29.06.2021";"";"";"";"-0,555"
"28.06.2021";"";"";"";"-0,564"
"25.06.2021";"";"";"";"-0,562"
"24.06.2021";"";"";"";"-0,558"
"23.06.2021";"";"";"";"-0,553"
"22.06.2021";"";"";"";"-0,553"
"21.06.2021";"";"";"";"-0,55"
"18.06.2021";"";"";"";"-0,548"
"17.06.2021";"";"";"";"-0,555"
