sep=;
"Date";"Line(Q.MERER00)"
"22.01.2001";"134,458"
"19.01.2001";"134,523"
"18.01.2001";"134,553"
"17.01.2001";"134,363"
"16.01.2001";"134,296"
"15.01.2001";"134,269"
"12.01.2001";"134,223"
"11.01.2001";"134,538"
"10.01.2001";"134,38"
"09.01.2001";"134,549"
"08.01.2001";"134,861"
"05.01.2001";"134,841"
"04.01.2001";"134,524"
"03.01.2001";"134,417"
"02.01.2001";"134,135"
"01.01.2001";"133,523"
"31.12.2000";"133,556"
"29.12.2000";"133,523"
"28.12.2000";"133,24"
"27.12.2000";"133,393"
"26.12.2000";"133,29"
"25.12.2000";"133,21"
"22.12.2000";"133,21"
"21.12.2000";"133,232"
"20.12.2000";"133,216"
"19.12.2000";"133,083"
"18.12.2000";"133,173"
"15.12.2000";"132,937"
"14.12.2000";"132,707"
"13.12.2000";"132,488"
"12.12.2000";"132,183"
"11.12.2000";"132,21"
"08.12.2000";"132,247"
"07.12.2000";"132,33"
"06.12.2000";"132,265"
"05.12.2000";"131,989"
"04.12.2000";"131,987"
"01.12.2000";"131,701"
"30.11.2000";"131,588"
"29.11.2000";"131,273"
"28.11.2000";"131,185"
"27.11.2000";"131,024"
"24.11.2000";"130,969"
"23.11.2000";"130,946"
"22.11.2000";"130,926"
"21.11.2000";"130,772"
"20.11.2000";"130,829"
"17.11.2000";"130,765"
"16.11.2000";"130,754"
"15.11.2000";"130,685"
"14.11.2000";"130,649"
"13.11.2000";"130,568"
"10.11.2000";"130,363"
"09.11.2000";"130,247"
"08.11.2000";"130,128"
"07.11.2000";"130,184"
"06.11.2000";"130,21"
"03.11.2000";"130,178"
"02.11.2000";"130,2"
"01.11.2000";"130,213"
"31.10.2000";"130,072"
"30.10.2000";"130,072"
"27.10.2000";"130,014"
"26.10.2000";"129,855"
"25.10.2000";"129,8"
"24.10.2000";"129,896"
"23.10.2000";"129,839"
"20.10.2000";"129,837"
"19.10.2000";"129,808"
"18.10.2000";"129,92"
"17.10.2000";"129,922"
"16.10.2000";"129,998"
"13.10.2000";"130,121"
"12.10.2000";"130,175"
"11.10.2000";"130,094"
"10.10.2000";"129,917"
"09.10.2000";"129,966"
"06.10.2000";"129,747"
"05.10.2000";"129,675"
"04.10.2000";"129,803"
"03.10.2000";"129,798"
"02.10.2000";"129,764"
"30.09.2000";"129,688"
"29.09.2000";"129,668"
"28.09.2000";"129,513"
"27.09.2000";"129,44"
"26.09.2000";"129,502"
"25.09.2000";"129,395"
"22.09.2000";"129,661"
"21.09.2000";"129,335"
"20.09.2000";"129,2"
"19.09.2000";"129,189"
"18.09.2000";"129,015"
"15.09.2000";"129,079"
"14.09.2000";"129,07"
"13.09.2000";"128,947"
"12.09.2000";"128,854"
"11.09.2000";"128,864"
"08.09.2000";"128,703"
"07.09.2000";"128,761"
"06.09.2000";"128,835"
"05.09.2000";"128,969"
"04.09.2000";"129,047"
"01.09.2000";"128,9"
"31.08.2000";"128,432"
"30.08.2000";"128,408"
"29.08.2000";"128,38"
"28.08.2000";"128,519"
"25.08.2000";"128,497"
"24.08.2000";"128,56"
"23.08.2000";"128,494"
"22.08.2000";"128,318"
"21.08.2000";"128,323"
"18.08.2000";"128,406"
"17.08.2000";"128,431"
"16.08.2000";"128,392"
"15.08.2000";"128,434"
"14.08.2000";"128,658"
"11.08.2000";"128,787"
"10.08.2000";"128,877"
"09.08.2000";"128,693"
"08.08.2000";"128,663"
"07.08.2000";"128,792"
"04.08.2000";"128,585"
"03.08.2000";"128,538"
"02.08.2000";"128,557"
"01.08.2000";"128,673"
"31.07.2000";"128,38"
"28.07.2000";"128,468"
"27.07.2000";"128,547"
"26.07.2000";"128,588"
"25.07.2000";"128,359"
"24.07.2000";"128,201"
"21.07.2000";"128,132"
"20.07.2000";"128,004"
"19.07.2000";"127,787"
"18.07.2000";"127,713"
"17.07.2000";"127,702"
"14.07.2000";"127,835"
"13.07.2000";"127,966"
"12.07.2000";"127,958"
"11.07.2000";"128,105"
"10.07.2000";"127,92"
"07.07.2000";"127,974"
"06.07.2000";"127,728"
"05.07.2000";"127,964"
"04.07.2000";"127,714"
"03.07.2000";"127,749"
"30.06.2000";"127,931"
"29.06.2000";"127,861"
"28.06.2000";"127,622"
"27.06.2000";"127,592"
"26.06.2000";"127,58"
"23.06.2000";"127,544"
"22.06.2000";"127,647"
"21.06.2000";"127,839"
"20.06.2000";"128,261"
"19.06.2000";"128,348"
"16.06.2000";"128,382"
"15.06.2000";"128,073"
"14.06.2000";"127,949"
"13.06.2000";"128,112"
"12.06.2000";"127,795"
"09.06.2000";"127,797"
"08.06.2000";"127,641"
"07.06.2000";"128,156"
"06.06.2000";"128,023"
"05.06.2000";"128,12"
"02.06.2000";"128,02"
"01.06.2000";"127,454"
"31.05.2000";"127,375"
"30.05.2000";"127,333"
"29.05.2000";"127,409"
"26.05.2000";"127,573"
"25.05.2000";"127,18"
"24.05.2000";"126,93"
"23.05.2000";"126,693"
"22.05.2000";"126,654"
"19.05.2000";"126,288"
"18.05.2000";"126,391"
"17.05.2000";"126,492"
"16.05.2000";"126,941"
"15.05.2000";"126,919"
"12.05.2000";"126,722"
"11.05.2000";"126,687"
"10.05.2000";"127,18"
"09.05.2000";"127,05"
"08.05.2000";"126,811"
"05.05.2000";"126,599"
"04.05.2000";"126,646"
"03.05.2000";"126,955"
"02.05.2000";"127,34"
"01.05.2000";"127,68"
"30.04.2000";"127,645"
"28.04.2000";"127,609"
"27.04.2000";"127,63"
"26.04.2000";"127,699"
"25.04.2000";"127,554"
"24.04.2000";"127,721"
"21.04.2000";"127,649"
"20.04.2000";"127,649"
"19.04.2000";"127,755"
"18.04.2000";"127,882"
"17.04.2000";"127,921"
"14.04.2000";"127,796"
"13.04.2000";"127,962"
"12.04.2000";"128,053"
"11.04.2000";"128,186"
"10.04.2000";"128,133"
"07.04.2000";"128,083"
"06.04.2000";"128,032"
"05.04.2000";"128,117"
"04.04.2000";"127,925"
"03.04.2000";"127,918"
"31.03.2000";"127,814"
"30.03.2000";"127,596"
"29.03.2000";"127,396"
"28.03.2000";"127,505"
"27.03.2000";"127,329"
"24.03.2000";"127,621"
"23.03.2000";"127,748"
"22.03.2000";"127,617"
"21.03.2000";"127,703"
"20.03.2000";"127,63"
"17.03.2000";"127,508"
"16.03.2000";"127,294"
"15.03.2000";"126,76"
"14.03.2000";"126,722"
"13.03.2000";"126,826"
"10.03.2000";"126,662"
"09.03.2000";"126,707"
"08.03.2000";"126,467"
"07.03.2000";"126,42"
"06.03.2000";"126,344"
"03.03.2000";"126,294"
"02.03.2000";"126,125"
"01.03.2000";"126,247"
"29.02.2000";"126,156"
"28.02.2000";"126,242"
"25.02.2000";"126,347"
"24.02.2000";"126,423"
"23.02.2000";"126,264"
"22.02.2000";"126,316"
"21.02.2000";"125,809"
"18.02.2000";"125,504"
"17.02.2000";"125,488"
"16.02.2000";"125,538"
"15.02.2000";"125,621"
"14.02.2000";"125,671"
"11.02.2000";"125,438"
"10.02.2000";"125,438"
"09.02.2000";"125,697"
"08.02.2000";"125,813"
"07.02.2000";"125,615"
"04.02.2000";"125,792"
"03.02.2000";"125,909"
"02.02.2000";"125,887"
"01.02.2000";"125,646"
"31.01.2000";"125,401"
"28.01.2000";"125,114"
"27.01.2000";"125,269"
"26.01.2000";"125,722"
"25.01.2000";"125,746"
"24.01.2000";"125,487"
"21.01.2000";"125,404"
"20.01.2000";"125,313"
"19.01.2000";"125,39"
"18.01.2000";"125,245"
"17.01.2000";"125,542"
"14.01.2000";"125,678"
"13.01.2000";"125,627"
"12.01.2000";"125,479"
"11.01.2000";"125,646"
"10.01.2000";"126,156"
"07.01.2000";"125,752"
"06.01.2000";"125,314"
"05.01.2000";"125,486"
"04.01.2000";"125,503"
"03.01.2000";"125,587"
"31.12.1999";"126,116"
"30.12.1999";"126,098"
"29.12.1999";"126,344"
"28.12.1999";"126,546"
"27.12.1999";"126,615"
"24.12.1999";"126,593"
"23.12.1999";"126,577"
"22.12.1999";"126,437"
"21.12.1999";"126,482"
"20.12.1999";"126,315"
"17.12.1999";"126,387"
"16.12.1999";"126,787"
"15.12.1999";"127,369"
"14.12.1999";"127,238"
"13.12.1999";"127,672"
"10.12.1999";"127,713"
"09.12.1999";"127,391"
"08.12.1999";"127,224"
"07.12.1999";"127,463"
"06.12.1999";"127,208"
"03.12.1999";"126,66"
"02.12.1999";"126,516"
"01.12.1999";"126,848"
"30.11.1999";"126,492"
"29.11.1999";"126,027"
"26.11.1999";"126,066"
"25.11.1999";"126,332"
"24.11.1999";"126,379"
"23.11.1999";"126,72"
"22.11.1999";"126,679"
"19.11.1999";"126,773"
"18.11.1999";"126,987"
"17.11.1999";"127,268"
"16.11.1999";"127,753"
"15.11.1999";"127,453"
"12.11.1999";"127,527"
"11.11.1999";"127,054"
"10.11.1999";"126,953"
"09.11.1999";"127,181"
"08.11.1999";"127,133"
"05.11.1999";"126,737"
"04.11.1999";"126,442"
"03.11.1999";"126,076"
"02.11.1999";"126,152"
"01.11.1999";"125,903"
"31.10.1999";"125,762"
"29.10.1999";"125,736"
"28.10.1999";"125,322"
"27.10.1999";"124,859"
"26.10.1999";"124,359"
"25.10.1999";"124,291"
"22.10.1999";"124,611"
"21.10.1999";"124,572"
"20.10.1999";"124,283"
"19.10.1999";"124,641"
"18.10.1999";"124,656"
"15.10.1999";"124,54"
"14.10.1999";"124,393"
"13.10.1999";"124,991"
"12.10.1999";"124,999"
"11.10.1999";"125,409"
"08.10.1999";"125,474"
"07.10.1999";"125,522"
"06.10.1999";"125,487"
"05.10.1999";"125,619"
"04.10.1999";"125,486"
"01.10.1999";"125,598"
"30.09.1999";"126,092"
"29.09.1999";"126,071"
"28.09.1999";"126,35"
"27.09.1999";"126,459"
"24.09.1999";"126,669"
"23.09.1999";"126,202"
"22.09.1999";"126,077"
"21.09.1999";"125,987"
"20.09.1999";"126,121"
"17.09.1999";"126,214"
"16.09.1999";"125,743"
"15.09.1999";"125,455"
"14.09.1999";"125,668"
"13.09.1999";"125,689"
"10.09.1999";"125,948"
"09.09.1999";"125,866"
"08.09.1999";"125,975"
"07.09.1999";"125,915"
"06.09.1999";"126,473"
"03.09.1999";"126,307"
"02.09.1999";"125,917"
"01.09.1999";"126,396"
"31.08.1999";"126,587"
"30.08.1999";"126,869"
"27.08.1999";"127,026"
"26.08.1999";"127,299"
"25.08.1999";"127,299"
"24.08.1999";"126,979"
"23.08.1999";"127,134"
"20.08.1999";"126,96"
"19.08.1999";"126,866"
"18.08.1999";"126,745"
"17.08.1999";"126,563"
"16.08.1999";"126,298"
"13.08.1999";"126,13"
"12.08.1999";"126,019"
"11.08.1999";"125,728"
"10.08.1999";"125,532"
"09.08.1999";"125,367"
"06.08.1999";"125,429"
"05.08.1999";"125,743"
"04.08.1999";"126,278"
"03.08.1999";"126,191"
"02.08.1999";"126,267"
"31.07.1999";"126,878"
"30.07.1999";"126,872"
"29.07.1999";"127,213"
"28.07.1999";"127,671"
"27.07.1999";"127,734"
"26.07.1999";"127,77"
"23.07.1999";"127,729"
"22.07.1999";"127,981"
"21.07.1999";"128,042"
"20.07.1999";"127,561"
"19.07.1999";"127,15"
"16.07.1999";"127,216"
"15.07.1999";"127,255"
"14.07.1999";"127,945"
"13.07.1999";"127,939"
"12.07.1999";"127,329"
"09.07.1999";"127,313"
"08.07.1999";"127,019"
"07.07.1999";"127,323"
"06.07.1999";"127,66"
"05.07.1999";"128,103"
"02.07.1999";"128,096"
"01.07.1999";"128,485"
"30.06.1999";"128,593"
"29.06.1999";"128,411"
"28.06.1999";"128,344"
"25.06.1999";"128,457"
"24.06.1999";"128,247"
"23.06.1999";"128,867"
"22.06.1999";"129,269"
"21.06.1999";"129,695"
"18.06.1999";"129,829"
"17.06.1999";"129,644"
"16.06.1999";"129,519"
"15.06.1999";"129,376"
"14.06.1999";"129,285"
"11.06.1999";"129,194"
"10.06.1999";"129,24"
"09.06.1999";"129,947"
"08.06.1999";"129,99"
"07.06.1999";"129,874"
"04.06.1999";"129,678"
"03.06.1999";"129,937"
"02.06.1999";"129,827"
"01.06.1999";"130,221"
"31.05.1999";"130,766"
"28.05.1999";"130,792"
"27.05.1999";"130,887"
"26.05.1999";"131,128"
"25.05.1999";"131,165"
"24.05.1999";"131,063"
"21.05.1999";"130,908"
"20.05.1999";"130,739"
"19.05.1999";"130,71"
"18.05.1999";"130,792"
"17.05.1999";"130,685"
"14.05.1999";"130,697"
"13.05.1999";"131,097"
"12.05.1999";"131,003"
"11.05.1999";"131,009"
"10.05.1999";"130,954"
"07.05.1999";"131,075"
"06.05.1999";"131,017"
"05.05.1999";"131,177"
"04.05.1999";"131,303"
"03.05.1999";"131,501"
"30.04.1999";"131,49"
"29.04.1999";"131,579"
"28.04.1999";"131,428"
"27.04.1999";"131,54"
"26.04.1999";"131,356"
"23.04.1999";"131,414"
"22.04.1999";"131,353"
"21.04.1999";"131,386"
"20.04.1999";"131,311"
"19.04.1999";"131,016"
"16.04.1999";"130,993"
"15.04.1999";"130,994"
"14.04.1999";"131,186"
"13.04.1999";"131,181"
"12.04.1999";"131,302"
"09.04.1999";"130,954"
"08.04.1999";"130,6"
"07.04.1999";"130,486"
"06.04.1999";"130,449"
"05.04.1999";"130,104"
"02.04.1999";"130,044"
"01.04.1999";"130,027"
"31.03.1999";"129,982"
"30.03.1999";"129,579"
"29.03.1999";"129,71"
"26.03.1999";"129,563"
"25.03.1999";"129,859"
"24.03.1999";"129,783"
"23.03.1999";"129,659"
"22.03.1999";"129,784"
"19.03.1999";"129,91"
"18.03.1999";"129,922"
"17.03.1999";"129,864"
"16.03.1999";"129,639"
"15.03.1999";"129,521"
"12.03.1999";"129,415"
"11.03.1999";"129,262"
"10.03.1999";"129,091"
"09.03.1999";"128,969"
"08.03.1999";"129,149"
"05.03.1999";"129,092"
"04.03.1999";"128,316"
"03.03.1999";"128,615"
"02.03.1999";"128,68"
"01.03.1999";"128,785"
"28.02.1999";"129,23"
"26.02.1999";"129,191"
"25.02.1999";"129,433"
"24.02.1999";"129,794"
"23.02.1999";"129,899"
"22.02.1999";"129,696"
"19.02.1999";"129,575"
"18.02.1999";"129,415"
"17.02.1999";"129,448"
"16.02.1999";"129,279"
"15.02.1999";"129,464"
"12.02.1999";"129,765"
"11.02.1999";"129,98"
"10.02.1999";"129,825"
"09.02.1999";"129,741"
"08.02.1999";"129,465"
"05.02.1999";"129,728"
"04.02.1999";"129,598"
"03.02.1999";"129,891"
"02.02.1999";"130,054"
"01.02.1999";"130,046"
"31.01.1999";"130,314"
"29.01.1999";"130,292"
"28.01.1999";"130,285"
"27.01.1999";"130,27"
"26.01.1999";"130,302"
"25.01.1999";"130,384"
"22.01.1999";"130,244"
"21.01.1999";"130,06"
"20.01.1999";"129,845"
"19.01.1999";"130,012"
"18.01.1999";"129,875"
"15.01.1999";"129,792"
"14.01.1999";"129,727"
"13.01.1999";"129,631"
"12.01.1999";"129,284"
"11.01.1999";"129,236"
"08.01.1999";"129,397"
"07.01.1999";"129,25"
"06.01.1999";"129,239"
"05.01.1999";"129,221"
"04.01.1999";"129,025"
"01.01.1999";"128,556"
"31.12.1998";"128,556"
"30.12.1998";"128,451"
"29.12.1998";"128,492"
"28.12.1998";"128,366"
"25.12.1998";"128,353"
"24.12.1998";"128,353"
"23.12.1998";"128,373"
"22.12.1998";"128,339"
"21.12.1998";"128,561"
"18.12.1998";"128,693"
"17.12.1998";"128,507"
"16.12.1998";"128,444"
"15.12.1998";"128,454"
"14.12.1998";"128,488"
"11.12.1998";"128,554"
"10.12.1998";"128,59"
"09.12.1998";"128,484"
"08.12.1998";"128,264"
"07.12.1998";"127,995"
"04.12.1998";"127,872"
"03.12.1998";"127,77"
"02.12.1998";"127,754"
"01.12.1998";"127,596"
"30.11.1998";"127,399"
"27.11.1998";"127,253"
"26.11.1998";"127,124"
"25.11.1998";"126,972"
"24.11.1998";"126,962"
"23.11.1998";"126,921"
"20.11.1998";"126,695"
"19.11.1998";"126,691"
"18.11.1998";"126,525"
"17.11.1998";"126,234"
"16.11.1998";"126,019"
"13.11.1998";"126,128"
"12.11.1998";"126,106"
"11.11.1998";"125,947"
"10.11.1998";"126,023"
"09.11.1998";"125,845"
"06.11.1998";"125,744"
"05.11.1998";"126,032"
"04.11.1998";"125,96"
"03.11.1998";"126,089"
"02.11.1998";"125,8"
"31.10.1998";"126,032"
"30.10.1998";"126,003"
"29.10.1998";"126,052"
"28.10.1998";"125,934"
"27.10.1998";"126,029"
"26.10.1998";"125,764"
"23.10.1998";"125,825"
"22.10.1998";"125,898"
"21.10.1998";"125,869"
"20.10.1998";"125,863"
"19.10.1998";"126,125"
"16.10.1998";"125,9"
"15.10.1998";"125,712"
"14.10.1998";"125,452"
"13.10.1998";"125,285"
"12.10.1998";"124,949"
"09.10.1998";"125,045"
"08.10.1998";"126,006"
"07.10.1998";"126,54"
"06.10.1998";"126,785"
"05.10.1998";"126,814"
"02.10.1998";"126,681"
"01.10.1998";"126,676"
"30.09.1998";"126,333"
"29.09.1998";"126,138"
"28.09.1998";"126,024"
"25.09.1998";"125,849"
"24.09.1998";"125,836"
"23.09.1998";"125,686"
"22.09.1998";"125,799"
"21.09.1998";"126,052"
"18.09.1998";"125,714"
"17.09.1998";"125,812"
"16.09.1998";"125,56"
"15.09.1998";"125,728"
"14.09.1998";"125,548"
"11.09.1998";"125,779"
"10.09.1998";"125,584"
"09.09.1998";"125,106"
"08.09.1998";"124,632"
"07.09.1998";"124,628"
"04.09.1998";"124,585"
"03.09.1998";"124,623"
"02.09.1998";"124,391"
"01.09.1998";"124,458"
"31.08.1998";"124,577"
"28.08.1998";"124,774"
"27.08.1998";"124,572"
"26.08.1998";"124,289"
"25.08.1998";"124,669"
"24.08.1998";"124,277"
"21.08.1998";"124,353"
"20.08.1998";"123,761"
"19.08.1998";"123,652"
"18.08.1998";"123,683"
"17.08.1998";"123,744"
"14.08.1998";"123,471"
"13.08.1998";"123,45"
"12.08.1998";"123,42"
"11.08.1998";"123,459"
"10.08.1998";"123,165"
"07.08.1998";"123,007"
"06.08.1998";"122,834"
"05.08.1998";"122,811"
"04.08.1998";"122,729"
"03.08.1998";"122,597"
"31.07.1998";"122,491"
"30.07.1998";"122,439"
"29.07.1998";"122,448"
"28.07.1998";"122,355"
"27.07.1998";"122,342"
"24.07.1998";"122,284"
"23.07.1998";"122,263"
"22.07.1998";"122,241"
"21.07.1998";"122,276"
"20.07.1998";"122,173"
"17.07.1998";"122,079"
"16.07.1998";"122,033"
"15.07.1998";"122,084"
"14.07.1998";"122,089"
"13.07.1998";"122,071"
"10.07.1998";"122,103"
"09.07.1998";"122,005"
"08.07.1998";"121,926"
"07.07.1998";"121,937"
"06.07.1998";"121,967"
"03.07.1998";"121,762"
"02.07.1998";"121,717"
"01.07.1998";"121,556"
"30.06.1998";"121,525"
"29.06.1998";"121,577"
"26.06.1998";"121,478"
"25.06.1998";"121,41"
"24.06.1998";"121,398"
"23.06.1998";"121,331"
"22.06.1998";"121,289"
"19.06.1998";"121,049"
"18.06.1998";"121,083"
"17.06.1998";"121,092"
"16.06.1998";"121,204"
"15.06.1998";"121,32"
"12.06.1998";"121,161"
"11.06.1998";"121,027"
"10.06.1998";"120,864"
"09.06.1998";"120,654"
"08.06.1998";"120,768"
"05.06.1998";"120,698"
"04.06.1998";"120,671"
"03.06.1998";"120,714"
"02.06.1998";"120,783"
"01.06.1998";"120,691"
"31.05.1998";"120,671"
"29.05.1998";"120,648"
"28.05.1998";"120,499"
"27.05.1998";"120,504"
"26.05.1998";"120,391"
"25.05.1998";"120,259"
"22.05.1998";"120,168"
"21.05.1998";"120,097"
"20.05.1998";"120,056"
"19.05.1998";"119,857"
"18.05.1998";"119,804"
"15.05.1998";"119,742"
"14.05.1998";"119,814"
"13.05.1998";"119,739"
"12.05.1998";"119,581"
"11.05.1998";"119,776"
"08.05.1998";"119,701"
"07.05.1998";"119,589"
"06.05.1998";"119,581"
"05.05.1998";"119,583"
"04.05.1998";"119,646"
"01.05.1998";"119,458"
"30.04.1998";"119,389"
"29.04.1998";"119,317"
"28.04.1998";"119,385"
"27.04.1998";"119,491"
"24.04.1998";"119,704"
"23.04.1998";"119,702"
"22.04.1998";"119,665"
"21.04.1998";"119,688"
"20.04.1998";"119,762"
"17.04.1998";"119,824"
"16.04.1998";"119,741"
"15.04.1998";"119,729"
"14.04.1998";"119,78"
"13.04.1998";"119,788"
"10.04.1998";"119,717"
"09.04.1998";"119,717"
"08.04.1998";"119,691"
"07.04.1998";"119,662"
"06.04.1998";"119,771"
"03.04.1998";"119,708"
"02.04.1998";"119,445"
"01.04.1998";"119,322"
"31.03.1998";"119,397"
"30.03.1998";"116,03"
"27.03.1998";"116,03"
"26.03.1998";"116,03"
"25.03.1998";"116,03"
"24.03.1998";"116,03"
"23.03.1998";"116,03"
"20.03.1998";"116,03"
"19.03.1998";"116,03"
"18.03.1998";"116,03"
"17.03.1998";"116,03"
"16.03.1998";"116,03"
"13.03.1998";"116,03"
"12.03.1998";"116,03"
"11.03.1998";"116,03"
"10.03.1998";"116,03"
"09.03.1998";"116,03"
"06.03.1998";"116,03"
"05.03.1998";"116,03"
"04.03.1998";"116,03"
"03.03.1998";"116,03"
"02.03.1998";"116,03"
"28.02.1998";"118,906"
"27.02.1998";"116,03"
"26.02.1998";"116,03"
"25.02.1998";"116,03"
"24.02.1998";"116,03"
"23.02.1998";"116,03"
"20.02.1998";"116,03"
"19.02.1998";"116,03"
"18.02.1998";"116,03"
"17.02.1998";"116,03"
"16.02.1998";"116,03"
"13.02.1998";"116,03"
"12.02.1998";"116,03"
"11.02.1998";"116,03"
"10.02.1998";"116,03"
"09.02.1998";"116,03"
"06.02.1998";"116,03"
"05.02.1998";"116,03"
"04.02.1998";"116,03"
"03.02.1998";"116,03"
"02.02.1998";"116,03"
"31.01.1998";"118,01"
"30.01.1998";"116,03"
"29.01.1998";"116,03"
"28.01.1998";"116,03"
"27.01.1998";"116,03"
"26.01.1998";"116,03"
"23.01.1998";"116,03"
"22.01.1998";"116,03"
"21.01.1998";"116,03"
"20.01.1998";"116,03"
"19.01.1998";"116,03"
"16.01.1998";"116,03"
"15.01.1998";"116,03"
"14.01.1998";"116,03"
"13.01.1998";"116,03"
"12.01.1998";"116,03"
"09.01.1998";"116,03"
"08.01.1998";"116,03"
"07.01.1998";"116,03"
"06.01.1998";"116,03"
"05.01.1998";"116,03"
"02.01.1998";"116,03"
"01.01.1998";"116,03"
"31.12.1997";"116,03"
"30.11.1997";"114,786"
"31.10.1997";"114,04"
"30.09.1997";"114,51"
"31.08.1997";"113,743"
"31.07.1997";"114,098"
"30.06.1997";"113,442"
"31.05.1997";"111,904"
"30.04.1997";"111,597"
"31.03.1997";"110,895"
"28.02.1997";"111,624"
"31.01.1997";"110,5"
"31.12.1996";"109,296"
